sales_date,CustomerID,gross_sales,returns,net_sales
2011-11-21,14607,45.30,-80.00,-34.70
2011-11-21,14702,129.40,0.00,129.40
2011-11-21,14883,95.52,0.00,95.52
2011-11-21,14911,900.60,0.00,900.60
2011-11-21,14963,320.89,0.00,320.89
2011-11-21,15093,569.92,0.00,569.92
2011-11-21,15105,248.90,0.00,248.90
2011-11-21,15115,340.11,0.00,340.11
2011-11-21,15132,29.50,0.00,29.50
2011-11-21,15159,1437.50,0.00,1437.50
2011-11-21,15163,149.47,0.00,149.47
2011-11-21,15179,563.28,0.00,563.28
2011-11-21,15274,383.99,0.00,383.99
2011-11-21,15373,362.48,0.00,362.48
2011-11-21,15406,0.00,-17.85,-17.85
2011-11-21,15484,889.38,0.00,889.38
2011-11-21,15500,147.04,0.00,147.04
2011-11-21,15527,180.34,0.00,180.34
2011-11-21,15567,186.01,0.00,186.01
2011-11-21,15645,612.01,0.00,612.01
2011-11-21,15671,362.76,0.00,362.76
2011-11-21,15676,167.92,0.00,167.92
2011-11-21,15681,0.00,-479.80,-479.80
2011-11-21,15738,316.90,0.00,316.90
2011-11-21,15804,135.06,0.00,135.06
2011-11-21,15857,297.00,0.00,297.00
2011-11-21,16013,3433.12,0.00,3433.12
2011-11-21,16139,329.04,0.00,329.04
2011-11-21,16168,41.60,0.00,41.60
2011-11-21,16242,534.20,0.00,534.20
2011-11-21,16366,327.30,0.00,327.30
2011-11-21,16369,701.97,0.00,701.97
2011-11-21,16379,453.08,0.00,453.08
2011-11-21,16406,163.07,0.00,163.07
2011-11-21,16549,424.97,0.00,424.97
2011-11-21,16670,0.00,-11.89,-11.89
2011-11-21,16712,895.97,0.00,895.97
2011-11-21,16713,505.60,0.00,505.60
2011-11-21,17006,145.11,0.00,145.11
2011-11-21,17010,195.36,0.00,195.36
2011-11-21,17100,971.74,0.00,971.74
2011-11-21,17227,219.01,0.00,219.01
2011-11-21,17253,178.26,0.00,178.26
2011-11-21,17432,189.87,0.00,189.87
2011-11-21,17450,5490.24,0.00,5490.24
2011-11-21,17502,132.00,0.00,132.00
2011-11-21,17625,427.80,0.00,427.80
2011-11-21,17629,82.50,0.00,82.50
2011-11-21,17664,278.45,0.00,278.45
2011-11-21,17675,978.58,0.00,978.58
2011-11-21,17757,298.34,0.00,298.34
2011-11-21,17811,375.27,-11.70,363.57
2011-11-21,17888,0.00,-72.00,-72.00
2011-11-21,18080,390.00,0.00,390.00
2011-11-21,18139,6612.60,0.00,6612.60
2011-11-21,18229,368.60,0.00,368.60
2011-11-22,NULL,14424.93,-1208.04,13216.89
2011-11-22,12465,301.25,0.00,301.25
2011-11-22,12471,0.00,-36.60,-36.60
2011-11-22,12474,416.17,0.00,416.17
2011-11-22,12483,406.72,-80.00,326.72
2011-11-22,12490,357.88,0.00,357.88
2011-11-22,12584,414.25,0.00,414.25
2011-11-22,12586,196.94,0.00,196.94
2011-11-22,12656,585.75,0.00,585.75
2011-11-22,12705,639.20,0.00,639.20
2011-11-22,12748,30.35,0.00,30.35
2011-11-22,12775,221.36,0.00,221.36
2011-11-22,12920,164.23,0.00,164.23
2011-11-22,12936,163.44,-51.00,112.44
2011-11-22,12963,82.00,0.00,82.00
2011-11-22,12971,291.36,0.00,291.36
2011-11-22,13081,0.00,-12.90,-12.90
2011-11-22,13199,149.40,0.00,149.40
2011-11-22,13238,104.00,0.00,104.00
2011-11-22,13247,44.55,0.00,44.55
2011-11-22,13267,348.38,0.00,348.38
2011-11-22,13268,324.26,0.00,324.26
2011-11-22,13319,294.88,0.00,294.88
2011-11-22,13322,199.48,0.00,199.48
2011-11-22,13363,388.68,0.00,388.68
2011-11-22,13403,75.00,0.00,75.00
2011-11-22,13408,604.00,0.00,604.00
2011-11-22,13456,256.45,0.00,256.45
2011-11-22,13488,722.14,0.00,722.14
2011-11-22,13499,221.64,0.00,221.64
2011-11-22,13569,255.43,0.00,255.43
2011-11-22,13599,272.36,0.00,272.36
2011-11-22,13681,117.08,0.00,117.08
2011-11-22,13777,0.00,-10.20,-10.20
2011-11-22,13798,394.14,0.00,394.14
2011-11-22,13832,0.00,-11.25,-11.25
2011-11-22,13881,1459.76,0.00,1459.76
2011-11-22,13924,351.64,0.00,351.64
2011-11-22,13940,222.84,0.00,222.84
2011-11-22,13985,466.18,0.00,466.18
2011-11-22,13986,320.46,0.00,320.46
2011-11-22,14051,958.20,0.00,958.20
2011-11-22,14129,245.05,0.00,245.05
2011-11-22,14251,346.14,0.00,346.14
2011-11-22,14262,205.62,0.00,205.62
2011-11-22,14297,580.38,0.00,580.38
2011-11-22,14329,368.45,0.00,368.45
2011-11-22,14422,330.55,0.00,330.55
2011-11-22,14424,322.08,0.00,322.08
2011-11-22,14467,114.14,0.00,114.14
2011-11-22,14505,695.19,0.00,695.19
2011-11-22,14506,496.92,0.00,496.92
2011-11-22,14515,206.28,0.00,206.28
2011-11-22,14534,238.41,-30.70,207.71
2011-11-22,14554,82.91,0.00,82.91
2011-11-22,14607,2000.00,0.00,2000.00
2011-11-22,14646,588.24,0.00,588.24
2011-11-22,14657,209.28,0.00,209.28
2011-11-22,14768,59.40,0.00,59.40
2011-11-22,14834,213.72,0.00,213.72
2011-11-22,14911,2055.20,-22.88,2032.32
2011-11-22,15039,118.79,0.00,118.79
2011-11-22,15106,120.06,0.00,120.06
2011-11-22,15116,150.00,0.00,150.00
2011-11-22,15150,292.59,0.00,292.59
2011-11-22,15187,174.60,0.00,174.60
2011-11-22,15311,714.09,0.00,714.09
2011-11-22,15497,291.60,0.00,291.60
2011-11-22,15498,662.66,0.00,662.66
2011-11-22,15525,197.30,0.00,197.30
2011-11-22,15634,243.55,0.00,243.55
2011-11-22,15699,309.65,0.00,309.65
2011-11-22,15796,376.20,0.00,376.20
2011-11-22,15811,0.00,-5.90,-5.90
2011-11-22,15845,301.29,0.00,301.29
2011-11-22,15877,242.26,0.00,242.26
2011-11-22,15965,150.55,0.00,150.55
2011-11-22,15971,204.00,0.00,204.00
2011-11-22,15977,699.10,0.00,699.10
2011-11-22,16107,392.40,0.00,392.40
2011-11-22,16128,189.64,0.00,189.64
2011-11-22,16164,334.90,0.00,334.90
2011-11-22,16191,0.00,-16.85,-16.85
2011-11-22,16261,184.40,0.00,184.40
2011-11-22,16311,214.71,0.00,214.71
2011-11-22,16330,202.95,0.00,202.95
2011-11-22,16352,289.52,0.00,289.52
2011-11-22,16353,1025.15,0.00,1025.15
2011-11-22,16365,396.65,0.00,396.65
2011-11-22,16376,874.25,0.00,874.25
2011-11-22,16422,284.04,0.00,284.04
2011-11-22,16474,351.90,-13.58,338.32
2011-11-22,16532,2232.00,0.00,2232.00
2011-11-22,16607,284.02,0.00,284.02
2011-11-22,16633,647.94,-4.95,642.99
2011-11-22,16655,269.64,0.00,269.64
2011-11-22,16722,309.36,0.00,309.36
2011-11-22,16748,266.70,0.00,266.70
2011-11-22,16782,276.85,0.00,276.85
2011-11-22,16811,314.77,0.00,314.77
2011-11-22,16929,235.96,0.00,235.96
2011-11-22,16956,308.74,0.00,308.74
2011-11-22,16979,418.03,0.00,418.03
2011-11-22,16985,1383.68,0.00,1383.68
2011-11-22,17071,0.00,-4.95,-4.95
2011-11-22,17073,279.37,0.00,279.37
2011-11-22,17075,138.05,0.00,138.05
2011-11-22,17155,108.40,0.00,108.40
2011-11-22,17238,247.68,0.00,247.68
2011-11-22,17297,131.78,0.00,131.78
2011-11-22,17313,0.00,-40.71,-40.71
2011-11-22,17315,145.65,0.00,145.65
2011-11-22,17324,40.64,0.00,40.64
2011-11-22,17338,1436.91,-10.95,1425.96
2011-11-22,17360,254.84,0.00,254.84
2011-11-22,17371,326.26,0.00,326.26
2011-11-22,17453,144.72,0.00,144.72
2011-11-22,17500,510.00,0.00,510.00
2011-11-22,17502,30.00,0.00,30.00
2011-11-22,17519,356.02,0.00,356.02
2011-11-22,17528,542.99,0.00,542.99
2011-11-22,17590,808.91,0.00,808.91
2011-11-22,17600,161.67,0.00,161.67
2011-11-22,17659,599.78,0.00,599.78
2011-11-22,17759,667.84,0.00,667.84
2011-11-22,17857,976.00,0.00,976.00
2011-11-22,17949,720.00,0.00,720.00
2011-11-22,18139,1825.74,-45.12,1780.62
2011-11-22,18249,95.34,0.00,95.34
2011-11-22,18274,0.00,-175.92,-175.92
2011-11-23,NULL,8124.25,0.00,8124.25
2011-11-23,12452,430.57,-2.00,428.57
2011-11-23,12557,2990.00,0.00,2990.00
2011-11-23,12569,204.30,0.00,204.30
2011-11-23,12619,398.70,0.00,398.70
2011-11-23,12664,310.00,0.00,310.00
2011-11-23,12723,348.38,0.00,348.38
2011-11-23,12748,1819.57,0.00,1819.57
2011-11-23,12919,269.52,0.00,269.52
2011-11-23,12948,209.94,0.00,209.94
2011-11-23,12955,842.02,0.00,842.02
2011-11-23,13018,406.53,0.00,406.53
2011-11-23,13078,314.81,0.00,314.81
2011-11-23,13089,514.00,0.00,514.00
2011-11-23,13139,353.52,0.00,353.52
2011-11-23,13171,0.00,-20.80,-20.80
2011-11-23,13174,708.76,0.00,708.76
2011-11-23,13263,338.63,0.00,338.63
2011-11-23,13350,332.55,0.00,332.55
2011-11-23,13408,472.60,0.00,472.60
2011-11-23,13448,1050.32,0.00,1050.32
2011-11-23,13502,102.84,0.00,102.84
2011-11-23,13576,219.23,0.00,219.23
2011-11-23,13644,778.92,0.00,778.92
2011-11-23,13650,298.24,0.00,298.24
2011-11-23,13742,339.40,0.00,339.40
2011-11-23,13831,407.40,0.00,407.40
2011-11-23,13899,90.02,0.00,90.02
2011-11-23,13969,308.46,0.00,308.46
2011-11-23,13991,116.46,0.00,116.46
2011-11-23,14020,311.66,0.00,311.66
2011-11-23,14032,229.26,-3.75,225.51
2011-11-23,14049,2396.33,-30.55,2365.78
2011-11-23,14088,10584.77,0.00,10584.77
2011-11-23,14096,6936.52,-849.93,6086.59
2011-11-23,14099,213.80,0.00,213.80
2011-11-23,14156,0.00,-29.85,-29.85
2011-11-23,14189,302.44,0.00,302.44
2011-11-23,14205,243.80,0.00,243.80
2011-11-23,14216,792.94,0.00,792.94
2011-11-23,14334,223.50,0.00,223.50
2011-11-23,14335,109.01,0.00,109.01
2011-11-23,14336,500.52,0.00,500.52
2011-11-23,14385,71.60,0.00,71.60
2011-11-23,14493,381.20,0.00,381.20
2011-11-23,14527,286.80,0.00,286.80
2011-11-23,14547,400.40,0.00,400.40
2011-11-23,14560,92.40,0.00,92.40
2011-11-23,14581,138.60,0.00,138.60
2011-11-23,14646,10078.64,0.00,10078.64
2011-11-23,14675,604.75,0.00,604.75
2011-11-23,14733,541.71,0.00,541.71
2011-11-23,14735,446.58,0.00,446.58
2011-11-23,14744,88.20,0.00,88.20
2011-11-23,14790,164.28,0.00,164.28
2011-11-23,14911,177.33,0.00,177.33
2011-11-23,14912,385.06,-26.33,358.73
2011-11-23,15117,1.65,-1.65,0.00
2011-11-23,15189,354.00,0.00,354.00
2011-11-23,15253,277.60,0.00,277.60
2011-11-23,15393,107.76,0.00,107.76
2011-11-23,15398,710.68,0.00,710.68
2011-11-23,15502,0.00,-0.85,-0.85
2011-11-23,15611,104.20,0.00,104.20
2011-11-23,15640,886.86,0.00,886.86
2011-11-23,15727,569.67,0.00,569.67
2011-11-23,15743,212.85,0.00,212.85
2011-11-23,15804,0.00,-11.70,-11.70
2011-11-23,15814,368.14,0.00,368.14
2011-11-23,15901,130.53,0.00,130.53
2011-11-23,15916,188.38,0.00,188.38
2011-11-23,15949,127.68,0.00,127.68
2011-11-23,15993,417.05,0.00,417.05
2011-11-23,16020,332.21,0.00,332.21
2011-11-23,16057,718.89,0.00,718.89
2011-11-23,16066,273.35,0.00,273.35
2011-11-23,16079,530.16,0.00,530.16
2011-11-23,16133,312.50,0.00,312.50
2011-11-23,16168,83.40,0.00,83.40
2011-11-23,16185,194.41,0.00,194.41
2011-11-23,16201,0.00,-41.95,-41.95
2011-11-23,16255,437.12,0.00,437.12
2011-11-23,16343,370.48,0.00,370.48
2011-11-23,16500,54.90,0.00,54.90
2011-11-23,16525,341.54,0.00,341.54
2011-11-23,16600,115.90,0.00,115.90
2011-11-23,16653,94.80,0.00,94.80
2011-11-23,16660,883.29,-457.20,426.09
2011-11-23,16670,30.00,0.00,30.00
2011-11-23,16790,91.45,0.00,91.45
2011-11-23,16900,8.95,0.00,8.95
2011-11-23,16954,233.40,0.00,233.40
2011-11-23,17010,0.00,-9.90,-9.90
2011-11-23,17017,446.28,0.00,446.28
2011-11-23,17034,380.64,0.00,380.64
2011-11-23,17135,249.70,0.00,249.70
2011-11-23,17290,353.03,0.00,353.03
2011-11-23,17410,236.34,0.00,236.34
2011-11-23,17422,280.40,0.00,280.40
2011-11-23,17434,313.52,0.00,313.52
2011-11-23,17463,198.31,0.00,198.31
2011-11-23,17469,378.90,0.00,378.90
2011-11-23,17511,3956.68,-24.86,3931.82
2011-11-23,17530,178.70,0.00,178.70
2011-11-23,17554,254.12,0.00,254.12
2011-11-23,17685,392.40,0.00,392.40
2011-11-23,17700,852.81,0.00,852.81
2011-11-23,17725,319.33,0.00,319.33
2011-11-23,17757,130.13,0.00,130.13
2011-11-23,17769,72.00,0.00,72.00
2011-11-23,17809,436.40,-66.00,370.40
2011-11-23,17828,0.00,-30.81,-30.81
2011-11-23,17841,904.52,-15.35,889.17
2011-11-23,18084,90.48,0.00,90.48
2011-11-23,18283,313.65,0.00,313.65
2011-11-24,NULL,12399.52,0.00,12399.52
2011-11-24,12388,286.40,0.00,286.40
2011-11-24,12395,0.00,-2.55,-2.55
2011-11-24,12421,178.48,0.00,178.48
2011-11-24,12471,923.28,0.00,923.28
2011-11-24,12476,1750.46,0.00,1750.46
2011-11-24,12494,162.50,0.00,162.50
2011-11-24,12705,255.50,0.00,255.50
2011-11-24,12709,879.10,0.00,879.10
2011-11-24,12720,436.08,0.00,436.08
2011-11-24,12748,532.40,0.00,532.40
2011-11-24,12757,340.70,0.00,340.70
2011-11-24,12784,518.42,0.00,518.42
2011-11-24,12913,1082.14,0.00,1082.14
2011-11-24,12921,810.76,0.00,810.76
2011-11-24,12937,677.83,0.00,677.83
2011-11-24,12971,195.00,0.00,195.00
2011-11-24,13207,52.74,0.00,52.74
2011-11-24,13277,83.00,0.00,83.00
2011-11-24,13588,220.20,0.00,220.20
2011-11-24,13638,122.64,0.00,122.64
2011-11-24,13719,121.66,0.00,121.66
2011-11-24,13995,215.76,0.00,215.76
2011-11-24,14056,534.73,0.00,534.73
2011-11-24,14088,39.48,0.00,39.48
2011-11-24,14251,301.14,0.00,301.14
2011-11-24,14277,2079.37,-259.20,1820.17
2011-11-24,14397,0.00,-17.10,-17.10
2011-11-24,14410,0.00,-136.85,-136.85
2011-11-24,14539,465.35,0.00,465.35
2011-11-24,14591,1196.92,0.00,1196.92
2011-11-24,14606,110.57,0.00,110.57
2011-11-24,14607,1074.00,0.00,1074.00
2011-11-24,14640,0.00,-66.28,-66.28
2011-11-24,14698,136.65,0.00,136.65
2011-11-24,14709,312.00,0.00,312.00
2011-11-24,14756,738.96,0.00,738.96
2011-11-24,14785,39.48,0.00,39.48
2011-11-24,14805,189.80,0.00,189.80
2011-11-24,14825,184.20,0.00,184.20
2011-11-24,14866,197.28,0.00,197.28
2011-11-24,14911,207.14,0.00,207.14
2011-11-24,14987,163.20,0.00,163.20
2011-11-24,15005,188.76,0.00,188.76
2011-11-24,15034,196.00,0.00,196.00
2011-11-24,15187,435.88,0.00,435.88
2011-11-24,15270,529.20,0.00,529.20
2011-11-24,15311,150.76,0.00,150.76
2011-11-24,15428,93.78,0.00,93.78
2011-11-24,15482,3302.74,-2210.64,1092.10
2011-11-24,15502,317.50,0.00,317.50
2011-11-24,15514,137.97,0.00,137.97
2011-11-24,15594,82.80,0.00,82.80
2011-11-24,15632,306.35,0.00,306.35
2011-11-24,15725,415.25,0.00,415.25
2011-11-24,15750,187.14,0.00,187.14
2011-11-24,15858,191.01,0.00,191.01
2011-11-24,15910,247.06,0.00,247.06
2011-11-24,15953,158.42,0.00,158.42
2011-11-24,15993,0.00,-4.15,-4.15
2011-11-24,16016,154.48,-16.95,137.53
2011-11-24,16157,240.39,0.00,240.39
2011-11-24,16173,298.85,0.00,298.85
2011-11-24,16189,71.00,0.00,71.00
2011-11-24,16191,0.00,-177.60,-177.60
2011-11-24,16271,521.21,0.00,521.21
2011-11-24,16326,277.85,0.00,277.85
2011-11-24,16482,220.62,0.00,220.62
2011-11-24,16523,772.54,0.00,772.54
2011-11-24,16566,112.38,0.00,112.38
2011-11-24,16570,427.08,0.00,427.08
2011-11-24,16596,129.50,0.00,129.50
2011-11-24,16609,1463.64,0.00,1463.64
2011-11-24,16616,290.32,0.00,290.32
2011-11-24,16668,40.20,0.00,40.20
2011-11-24,16824,237.74,0.00,237.74
2011-11-24,16885,153.76,0.00,153.76
2011-11-24,16892,150.60,0.00,150.60
2011-11-24,16966,279.36,0.00,279.36
2011-11-24,16989,66.00,0.00,66.00
2011-11-24,17096,314.58,0.00,314.58
2011-11-24,17133,354.95,0.00,354.95
2011-11-24,17139,468.52,0.00,468.52
2011-11-24,17228,188.49,0.00,188.49
2011-11-24,17247,282.19,0.00,282.19
2011-11-24,17254,170.31,0.00,170.31
2011-11-24,17323,4.95,-7.03,-2.08
2011-11-24,17345,253.61,0.00,253.61
2011-11-24,17346,166.00,0.00,166.00
2011-11-24,17364,250.26,0.00,250.26
2011-11-24,17451,376.97,0.00,376.97
2011-11-24,17458,316.50,0.00,316.50
2011-11-24,17481,417.56,0.00,417.56
2011-11-24,17516,159.23,0.00,159.23
2011-11-24,17523,277.98,0.00,277.98
2011-11-24,17671,474.16,0.00,474.16
2011-11-24,17727,1060.25,0.00,1060.25
2011-11-24,17767,271.20,0.00,271.20
2011-11-24,17812,203.38,0.00,203.38
2011-11-24,17841,462.76,0.00,462.76
2011-11-24,17975,247.62,0.00,247.62
2011-11-24,18130,289.62,0.00,289.62
2011-11-24,18161,462.00,0.00,462.00
2011-11-24,18184,49.80,0.00,49.80
2011-11-24,18188,392.76,0.00,392.76
2011-11-25,NULL,24148.07,0.00,24148.07
2011-11-25,12438,2016.78,0.00,2016.78
2011-11-25,12531,125.22,0.00,125.22
2011-11-25,12620,400.09,0.00,400.09
2011-11-25,12681,706.50,-54.00,652.50
2011-11-25,12682,153.72,0.00,153.72
2011-11-25,12748,1050.64,0.00,1050.64
2011-11-25,12841,123.29,0.00,123.29
2011-11-25,12912,400.08,0.00,400.08
2011-11-25,13048,460.86,0.00,460.86
2011-11-25,13050,362.95,0.00,362.95
2011-11-25,13069,156.09,-303.96,-147.87
2011-11-25,13081,0.00,-7.60,-7.60
2011-11-25,13113,336.96,0.00,336.96
2011-11-25,13149,543.44,0.00,543.44
2011-11-25,13184,196.85,0.00,196.85
2011-11-25,13199,271.04,0.00,271.04
2011-11-25,13256,0.00,0.00,0.00
2011-11-25,13332,350.90,0.00,350.90
2011-11-25,13437,459.82,0.00,459.82
2011-11-25,13525,345.90,0.00,345.90
2011-11-25,13579,302.34,0.00,302.34
2011-11-25,13589,232.65,0.00,232.65
2011-11-25,13860,308.64,0.00,308.64
2011-11-25,13978,37.80,0.00,37.80
2011-11-25,13985,721.34,0.00,721.34
2011-11-25,14111,397.35,0.00,397.35
2011-11-25,14132,337.40,0.00,337.40
2011-11-25,14703,318.17,0.00,318.17
2011-11-25,14710,54.81,0.00,54.81
2011-11-25,14911,293.79,0.00,293.79
2011-11-25,14946,100.90,0.00,100.90
2011-11-25,14966,191.32,0.00,191.32
2011-11-25,15117,348.10,0.00,348.10
2011-11-25,15134,151.38,0.00,151.38
2011-11-25,15186,182.15,0.00,182.15
2011-11-25,15311,790.06,0.00,790.06
2011-11-25,15382,1245.81,0.00,1245.81
2011-11-25,15473,408.00,0.00,408.00
2011-11-25,15737,56.60,0.00,56.60
2011-11-25,15793,353.61,0.00,353.61
2011-11-25,15872,360.93,0.00,360.93
2011-11-25,16161,320.60,0.00,320.60
2011-11-25,16210,1909.62,0.00,1909.62
2011-11-25,16327,671.83,0.00,671.83
2011-11-25,16401,396.14,0.00,396.14
2011-11-25,16458,239.66,0.00,239.66
2011-11-25,16719,292.67,0.00,292.67
2011-11-25,16764,275.62,-14.45,261.17
2011-11-25,16779,440.64,0.00,440.64
2011-11-25,16814,208.70,0.00,208.70
2011-11-25,16856,35.40,0.00,35.40
2011-11-25,17173,963.18,0.00,963.18
2011-11-25,17232,208.04,0.00,208.04
2011-11-25,17243,308.86,0.00,308.86
2011-11-25,17302,138.55,0.00,138.55
2011-11-25,17329,279.75,0.00,279.75
2011-11-25,17348,177.61,0.00,177.61
2011-11-25,17385,261.11,0.00,261.11
2011-11-25,17389,441.00,0.00,441.00
2011-11-25,17468,107.00,0.00,107.00
2011-11-25,17491,331.52,0.00,331.52
2011-11-25,17557,102.30,0.00,102.30
2011-11-25,17562,165.70,0.00,165.70
2011-11-25,17624,443.18,0.00,443.18
2011-11-25,17757,365.33,0.00,365.33
2011-11-25,17813,202.47,0.00,202.47
2011-11-25,17870,376.02,0.00,376.02
2011-11-25,17883,289.10,0.00,289.10
2011-11-25,17920,136.04,0.00,136.04
2011-11-25,18109,524.74,0.00,524.74
2011-11-25,18172,408.00,0.00,408.00
2011-11-27,NULL,3310.12,0.00,3310.12
2011-11-27,13064,277.16,0.00,277.16
2011-11-27,13232,187.90,0.00,187.90
2011-11-27,13546,208.71,0.00,208.71
2011-11-27,13571,223.79,0.00,223.79
2011-11-27,13596,411.60,0.00,411.60
2011-11-27,13610,118.24,0.00,118.24
2011-11-27,13782,170.06,0.00,170.06
2011-11-27,13991,199.26,0.00,199.26
2011-11-27,14093,442.85,0.00,442.85
2011-11-27,14527,253.13,0.00,253.13
2011-11-27,14547,534.58,0.00,534.58
2011-11-27,14577,213.07,0.00,213.07
2011-11-27,14859,426.62,0.00,426.62
2011-11-27,14878,148.85,0.00,148.85
2011-11-27,14911,829.91,0.00,829.91
2011-11-27,14954,336.17,0.00,336.17
2011-11-27,15009,348.84,0.00,348.84
2011-11-27,15054,133.68,0.00,133.68
2011-11-27,15351,316.14,-33.60,282.54
2011-11-27,15436,263.21,0.00,263.21
2011-11-27,15443,687.86,0.00,687.86
2011-11-27,15514,499.23,0.00,499.23
2011-11-27,15555,470.90,-5.98,464.92
2011-11-27,15747,424.57,0.00,424.57
2011-11-27,15861,599.62,0.00,599.62
2011-11-27,15987,244.86,0.00,244.86
2011-11-27,16005,317.31,0.00,317.31
2011-11-27,16024,251.24,0.00,251.24
2011-11-27,16407,332.17,0.00,332.17
2011-11-27,16592,466.18,0.00,466.18
2011-11-27,16877,125.83,0.00,125.83
2011-11-27,16923,688.21,0.00,688.21
2011-11-27,16942,261.71,0.00,261.71
2011-11-27,16983,307.91,0.00,307.91
2011-11-27,17068,168.34,0.00,168.34
2011-11-27,17231,464.77,0.00,464.77
2011-11-27,17236,218.40,0.00,218.40
2011-11-27,17288,555.99,0.00,555.99
2011-11-27,17365,426.37,0.00,426.37
2011-11-27,17411,209.50,0.00,209.50
2011-11-27,17595,230.89,0.00,230.89
2011-11-27,17769,707.81,0.00,707.81
2011-11-27,17812,267.76,0.00,267.76
2011-11-27,17841,400.62,0.00,400.62
2011-11-27,17864,116.78,0.00,116.78
2011-11-27,17885,190.19,0.00,190.19
2011-11-27,17988,14.11,0.00,14.11
2011-11-27,18001,165.00,0.00,165.00
2011-11-27,18112,156.05,0.00,156.05
2011-11-27,18145,758.30,0.00,758.30
2011-11-27,18156,528.71,0.00,528.71
2011-11-28,NULL,5333.52,0.00,5333.52
2011-11-28,12362,0.00,-48.85,-48.85
2011-11-28,12427,0.00,-60.48,-60.48
2011-11-28,12479,527.20,0.00,527.20
2011-11-28,12657,982.24,-491.12,491.12
2011-11-28,12660,245.10,0.00,245.10
2011-11-28,12668,882.68,0.00,882.68
2011-11-28,12674,0.00,-2.95,-2.95
2011-11-28,12748,466.72,0.00,466.72
2011-11-28,12839,566.76,0.00,566.76
2011-11-28,12906,983.22,0.00,983.22
2011-11-28,12971,309.82,0.00,309.82
2011-11-28,13004,345.44,0.00,345.44
2011-11-28,13030,371.74,0.00,371.74
2011-11-28,13081,2123.92,0.00,2123.92
2011-11-28,13089,705.90,0.00,705.90
2011-11-28,13115,499.56,0.00,499.56
2011-11-28,13188,114.60,0.00,114.60
2011-11-28,13196,210.83,0.00,210.83
2011-11-28,13238,0.00,-19.90,-19.90
2011-11-28,13258,103.60,0.00,103.60
2011-11-28,13263,187.10,0.00,187.10
2011-11-28,13266,309.51,0.00,309.51
2011-11-28,13269,485.96,0.00,485.96
2011-11-28,13389,217.81,0.00,217.81
2011-11-28,13408,745.32,0.00,745.32
2011-11-28,13418,688.62,0.00,688.62
2011-11-28,13590,313.14,0.00,313.14
2011-11-28,13758,512.81,0.00,512.81
2011-11-28,13798,348.32,0.00,348.32
2011-11-28,13844,361.62,0.00,361.62
2011-11-28,13881,830.40,0.00,830.40
2011-11-28,13882,265.24,0.00,265.24
2011-11-28,13914,305.38,0.00,305.38
2011-11-28,13950,280.46,0.00,280.46
2011-11-28,14096,8107.72,-987.14,7120.58
2011-11-28,14102,295.43,0.00,295.43
2011-11-28,14215,445.81,0.00,445.81
2011-11-28,14217,139.60,0.00,139.60
2011-11-28,14290,264.53,0.00,264.53
2011-11-28,14397,161.40,0.00,161.40
2011-11-28,14470,163.55,0.00,163.55
2011-11-28,14480,279.05,0.00,279.05
2011-11-28,14511,301.32,0.00,301.32
2011-11-28,14562,321.19,0.00,321.19
2011-11-28,14597,718.05,0.00,718.05
2011-11-28,14606,192.20,0.00,192.20
2011-11-28,14704,15.00,0.00,15.00
2011-11-28,14735,163.02,0.00,163.02
2011-11-28,14741,231.95,0.00,231.95
2011-11-28,14893,809.12,0.00,809.12
2011-11-28,14901,194.82,0.00,194.82
2011-11-28,14911,1878.83,0.00,1878.83
2011-11-28,15022,223.56,0.00,223.56
2011-11-28,15078,307.56,0.00,307.56
2011-11-28,15511,164.93,0.00,164.93
2011-11-28,15540,213.30,0.00,213.30
2011-11-28,15561,350.92,0.00,350.92
2011-11-28,15571,130.05,0.00,130.05
2011-11-28,15601,178.40,0.00,178.40
2011-11-28,15621,481.68,0.00,481.68
2011-11-28,15714,198.40,0.00,198.40
2011-11-28,15721,507.08,0.00,507.08
2011-11-28,15804,206.33,0.00,206.33
2011-11-28,15838,972.12,0.00,972.12
2011-11-28,16094,316.93,0.00,316.93
2011-11-28,16191,391.32,0.00,391.32
2011-11-28,16347,443.36,0.00,443.36
2011-11-28,16364,359.49,0.00,359.49
2011-11-28,16393,300.02,-19.21,280.81
2011-11-28,16678,39.00,-7.00,32.00
2011-11-28,16684,1192.80,0.00,1192.80
2011-11-28,16705,1201.14,0.00,1201.14
2011-11-28,16744,283.00,0.00,283.00
2011-11-28,16746,301.20,0.00,301.20
2011-11-28,16800,1201.49,0.00,1201.49
2011-11-28,16900,0.00,-17.37,-17.37
2011-11-28,17019,276.68,0.00,276.68
2011-11-28,17031,154.40,0.00,154.40
2011-11-28,17188,309.12,0.00,309.12
2011-11-28,17218,218.96,0.00,218.96
2011-11-28,17237,71.09,0.00,71.09
2011-11-28,17299,91.06,0.00,91.06
2011-11-28,17346,193.03,0.00,193.03
2011-11-28,17359,127.86,0.00,127.86
2011-11-28,17379,404.66,0.00,404.66
2011-11-28,17419,304.94,0.00,304.94
2011-11-28,17450,6233.36,0.00,6233.36
2011-11-28,17523,125.55,0.00,125.55
2011-11-28,17651,291.95,0.00,291.95
2011-11-28,17739,389.28,0.00,389.28
2011-11-28,17806,546.04,0.00,546.04
2011-11-28,17811,188.54,-65.40,123.14
2011-11-28,17852,114.34,0.00,114.34
