Description,Category,IsLowercase
TUSCAN VILLA DOVECOTE BIRD FEEDER,Other,False
CREAM BUNNY EASTER EGG BASKET,Other,False
PINK BUNNY EASTER EGG BASKET,Color,False
BLUE BUNNY EASTER EGG BASKET,Color,False
WALL ART TREASURE AHOY ,Other,False
S/4 BLACK DISCO PARTITION PANEL,Color,False
BLACK VINT ART DEC CRYSTAL BRACELET,"Accessories, Color",False
mouldy,Other,True
BOX OF 6 CHRISTMAS CAKE DECORATIONS,Other,False
HENRIETTA HEN MUG ,Other,False
MILK MAIDS MUG ,Other,False
EGG CUP MILKMAID INGRID,Other,False
PINK HANGING HEART T-LIGHT HOLDER,Color,False
EGG CUP HENRIETTA HEN PINK,Color,False
SWEET HEART CAKE CARRIER,Other,False
T-LIGHT HOLDER HANGING LOVE BIRD,Other,False
OVAL  MINI PORTRAIT FRAME,Other,False
HEART MINI PORTRAIT FRAME,Other,False
SQUARE MINI PORTRAIT FRAME,Other,False
PEARLISED IVORY HEART LARGE ,Size,False
SET 10 CARD KRAFT REINDEER 17084,Other,False
DOLLY CABINET 2 DRAWERS ,Toys,False
EGG CUP MILKMAID HELGA ,Other,False
MEDIUM PARLOUR PICTURE FRAME ,Size,False
LARGE PARLOUR PICTURE FRAME,Size,False
SMALL PARLOUR PICTURE FRAME,Size,False
EGG CUP HENRIETTA HEN CREAM ,Other,False
EGG CUP MILKMAID HEIDI,Other,False
VINTAGE ZINC PLANTER  ,Other,False
WIRE EGG BASKET ,Other,False
PEARLISED IVORY HEART SMALL ,Size,False
DOLLY CABINET 3 DRAWERS ,Toys,False
SNACK TRAY I LOVE LONDON,Other,False
Sale error,Sales Terms,False
DECROTIVEVINTAGE COFFEE GRINDER BOX,Other,False
High Resolution Image,Other,False
LANDMARK FRAME LONDON BRIDGE ,Other,False
LANDMARK FRAME COVENT GARDEN ,Other,False
LANDMARK FRAME OXFORD STREET,Other,False
LANDMARK FRAME BAKER STREET ,Other,False
LANDMARK FRAME NOTTING HILL ,Other,False
MINI LIGHTS WOODLAND MUSHROOMS,Other,False
LANDMARK FRAME CAMDEN TOWN ,Other,False
VINTAGE JINGLE BELLS HEART,Other,False
VINTAGE JINGLE BELLS WREATH,Other,False
WOODLAND LARGE BLUE FELT HEART,"Size, Color",False
WOODLAND LARGE PINK FELT HEART,"Size, Color",False
WOODLAND LARGE RED FELT HEART,"Size, Color",False
ANTIQUE HEART SHELF UNIT,Other,False
WOODLAND SMALL RED FELT HEART,"Size, Color",False
SWEETHEART WALL TIDY ,Other,False
ROCOCO WALL MIRROR WHITE,Color,False
SET 12 VINTAGE DOILY CHALK ,Other,False
BOTANICAL GARDENS WALL CLOCK ,Other,False
VINTAGE BELLS GARLAND,Other,False
ROCOCO WALL MIROR,Other,False
TRADITIONAL PICK UP STICKS GAME ,Toys,False
SET OF 3 MINI HANGING PORTRAITS,Other,False
TRADITIONAL NAUGHTS & CROSSES,Other,False
TRADTIONAL ALPHABET STAMP SET,Other,False
SET 4 PICNIC CUTLERY BLUEBERRY,Color,False
THREE MINI HANGING FRAMES,Other,False
WOODLAND SMALL BLUE FELT HEART,"Size, Color",False
wrongly marked 23343,Other,True
SET 10 CARDS WISHING TREE 17116,Other,False
STRAWBERRY CERAMIC TRINKET POT,Other,False
VINTAGE DOILY JUMBO BAG RED ,"Accessories, Color",False
LUNCH BAG PAISLEY PARK  ,Accessories,False
JUMBO BAG PAISLEY PARK,Accessories,False
UBO-LIGHT TRIOBASE BLUE,Color,False
SET OF 36 VINTAGE CHRISTMAS DOILIES,Other,False
SET OF 36 SPACEBOY PAPER DOILIES,Other,False
SET OF 36 DOLLY GIRL PAPER DOILIES,Toys,False
Breakages,Other,False
DECORATIVE VINTAGE COFFEE  BOX,Other,False
SET OF 36 PANTRY PAPER DOILIES,Other,False
SET 4 PICNIC CUTLERY FONDANT,Other,False
Marked as 23343,Other,False
wrongly coded 23343,Other,True
WOODLAND SMALL PINK FELT HEART,"Size, Color",False
SET 10 CARDS PRINTED GRAPHIC 17219,Other,False
SET 10 CHRISTMAS CARDS HOHOHO 16956,Other,False
SET 10 CARD SNOWMAN 16965,Other,False
SILVER RECORD COVER FRAME,Other,False
CLASSIC CHROME BICYCLE BELL ,Other,False
SET 4 PICNIC CUTLERY CHERRY ,Other,False
SET OF 3 PANTRY WOODEN SPOONS,Other,False
PANTRY KITCHEN THERMOMETER ,Other,False
SET 10 CARDS TRIANGLE ICONS  17220,Other,False
SET 10 CARDS WORLD CHILDREN 17067,Other,False
SET 10 CARDS CHRISTMAS BAUBLE 16954,Other,False
wrongly marked,Other,True
LIGHT DECORATION BATTERY OPERATED,Other,False
KEEP CALM BIRTHDAY WRAP,Other,False
RUBY GLASS CLUSTER NECKLACE,Other,False
WRAP KEEP CALM BIRTHDAY,Other,False
SET 10 CARDS RUDOLPHS NOSE 17097,Other,False
LUNCH BAG RED VINTAGE DOILY,"Accessories, Color",False
BLACK SIL'T SQU CANDLE PLATE ,Color,False
ANT SILVER TURQUOISE BOUDICCA RING,"Accessories, Color",False
PINK POLKADOT PLATE ,Color,False
ST GEORGE SET OF 10 PARTY LIGHTS,Other,False
WRAP A PRETTY THANK YOU,Other,False
CLASSIC CROME BICYCLE BELL ,Other,False
DOILY THANK YOU CARD,Other,False
A PRETTY THANK YOU CARD,Other,False
SET 10 CARDS JINGLE BELLS 17217,Other,False
TUSCAN VILLA BIRD FEEDER,Other,False
PAPER BUNTING VINTAGE PARTY,Other,False
PAPER BUNTING PAISLEY PARK,Other,False
Wrongly mrked had 85123a in box,Other,False
wrongly marked carton 22804,Other,True
SET 10 CARDS DAVID'S MADONNA 17074,Other,False
SET 10 CARDS XMAS GRAPHIC  17218,Other,False
LARGE PARLOUR FRAME,Size,False
MEDIUM PARLOUR FRAME ,Size,False
SMALL PARLOUR FRAME,Size,False
SET 10 CARDS 3 WISE MEN 17107,Other,False
FLOWER SHOP DESIGN MUG,Other,False
ROSE FLOWER CANDLE+INCENSE 16X16CM,Other,False
WHITE CHRISTMAS TREE 60CM,Color,False
PAISLEY PARK CARD,Other,False
PACK 3 BOXES CHRISTMAS PANETTONE,Other,False
PACK OF 6 PANETTONE GIFT BOXES,Other,False
PACK 3 BOXES BIRD PANETTONE ,Other,False
COLOURED GLASS STAR T-LIGHT HOLDER,Color,False
SET 10 CARDS DECK THE HALLS 16960,Other,False
12 HANGING EGGS HAND PAINTED,Other,False
SET OF 6 EASTER RAINBOW CHICKS,Other,False
DUSTY PINK CHRISTMAS TREE 60CM,Color,False
IVORY RETRO KITCHEN WALL CLOCK,Other,False
SET 10 CARD CHRISTMAS STAMPS 16963,Other,False
John Lewis,Other,False
sold with wrong barcode,Other,True
WHITE MOROCCAN METAL LANTERN,Color,False
CAT WITH SUNGLASSES BLANK CARD,Accessories,False
BLUE RETRO KITCHEN WALL CLOCK,Color,False
RED RETRO KITCHEN WALL CLOCK,Color,False
PURPLE FINE BEAD NECKLACE W TASSEL,Color,False
HAND PAINTED HANGING EASTER EGG,Other,False
PAINT YOUR OWN EGGS IN CRATE,Other,False
BICYCLE PUNCTURE REPAIR KIT ,Other,False
CLASSIC BICYCLE CLIPS ,Other,False
CROCHET LILAC/RED BEAR KEYRING,"Accessories, Color",False
SILVER AND BLACK ORBIT NECKLACE,Color,False
LARGE HEART FLOWERS HOOK   ,Size,False
SNACK TRAY RED GINGHAM,Color,False
SNACK TRAY HAPPY FOREST  ,Other,False
SNACK TRAY PAISLEY PARK,Other,False
SET OF 6 RIBBONS COUNTRY STYLE,Other,False
SNACK TRAY RED VINTAGE DOILY,Color,False
SET OF 6 RIBBONS PERFECTLY PRETTY  ,Other,False
SET OF 6 RIBBONS PARTY,Other,False
SET 10 CARDS SNOWY ROBIN 17099,Other,False
SET 10 CARDS SWIRLY XMAS TREE 17104,Other,False
CREAM HANGING HEART T-LIGHT HOLDER,Other,False
