InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,Month
C576919,23311,VINTAGE CHRISTMAS STOCKING ,-1,2011-11-17 10:44:00,2.55,15529.0,United Kingdom,"Seasonal products, Home Goods, Stationary",2011-11
C576919,23239,SET OF 4 KNICK KNACK TINS POPPIES,-6,2011-11-17 10:44:00,4.15,15529.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C576921,23210,WHITE ROCKING HORSE HAND PAINTED,-20,2011-11-17 10:51:00,1.25,17613.0,United Kingdom,Color,2011-11
C576925,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,-3,2011-11-17 10:54:00,1.45,14102.0,United Kingdom,"Color, Home Goods",2011-11
C576925,21670,BLUE SPOT CERAMIC DRAWER KNOB,-6,2011-11-17 10:54:00,1.45,14102.0,United Kingdom,"Color, Home Goods",2011-11
C576968,22158,3 HEARTS HANGING DECORATION RUSTIC,-3,2011-11-17 11:51:00,2.95,13668.0,United Kingdom,Home Goods,2011-11
C576968,21671,RED SPOT CERAMIC DRAWER KNOB,-11,2011-11-17 11:51:00,1.45,13668.0,United Kingdom,"Color, Home Goods",2011-11
C576968,23035,DRAWER KNOB CERAMIC IVORY,-3,2011-11-17 11:51:00,1.45,13668.0,United Kingdom,"Home Goods, Accessories",2011-11
C576968,21670,BLUE SPOT CERAMIC DRAWER KNOB,-5,2011-11-17 11:51:00,1.45,13668.0,United Kingdom,"Color, Home Goods",2011-11
C576968,21668,RED STRIPE CERAMIC DRAWER KNOB,-3,2011-11-17 11:51:00,1.45,13668.0,United Kingdom,"Color, Home Goods",2011-11
C576968,21669,BLUE STRIPE CERAMIC DRAWER KNOB,-5,2011-11-17 11:51:00,1.45,13668.0,United Kingdom,"Color, Home Goods",2011-11
C576968,84949,SILVER HANGING T-LIGHT HOLDER,-2,2011-11-17 11:51:00,1.65,13668.0,United Kingdom,"Kitchen Appliances, Home Goods, Accessories",2011-11
C576968,22153,ANGEL DECORATION STARS ON DRESS,-21,2011-11-17 11:51:00,0.42,13668.0,United Kingdom,"Clothing, Home Goods",2011-11
C576974,22779,WOODEN OWLS LIGHT GARLAND ,-2,2011-11-17 11:52:00,4.25,12474.0,Germany,Home Goods,2011-11
C576974,22467,GUMBALL COAT RACK,-1,2011-11-17 11:52:00,2.55,12474.0,Germany,Sports Equipment,2011-11
C577040,84946,ANTIQUE SILVER T-LIGHT GLASS,-144,2011-11-17 13:31:00,1.06,15864.0,United Kingdom,"Home Goods, Accessories",2011-11
C577042,22801,ANTIQUE GLASS PEDESTAL BOWL,-3,2011-11-17 13:35:00,3.75,13894.0,United Kingdom,Home Goods,2011-11
C577042,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,-6,2011-11-17 13:35:00,1.25,13894.0,United Kingdom,"Kitchen Appliances, Home Goods, Accessories",2011-11
C577073,22698,PINK REGENCY TEACUP AND SAUCER,-3,2011-11-17 15:02:00,2.95,14359.0,United Kingdom,"Kitchen Appliances, Color",2011-11
C577075,22507,MEMO BOARD RETROSPOT  DESIGN,-1,2011-11-17 15:08:00,4.95,14456.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577096,22928,YELLOW GIANT GARDEN THERMOMETER,-3,2011-11-17 16:40:00,5.95,17095.0,United Kingdom,"Color, Home Goods",2011-11
C577131,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,-1,2011-11-17 20:01:00,165.0,15861.0,United Kingdom,Home Goods,2011-11
C577147,22423,REGENCY CAKESTAND 3 TIER,-1,2011-11-18 09:42:00,12.75,13396.0,United Kingdom,Kitchen Appliances,2011-11
C577147,23031,DRAWER KNOB CRACKLE GLAZE PINK,-1,2011-11-18 09:42:00,1.65,13396.0,United Kingdom,"Color, Home Goods",2011-11
C577147,23029,DRAWER KNOB CRACKLE GLAZE GREEN,-3,2011-11-18 09:42:00,1.65,13396.0,United Kingdom,"Color, Home Goods",2011-11
C577149,23322,LARGE WHITE HEART OF WICKER,-3,2011-11-18 09:44:00,2.95,17034.0,United Kingdom,"Size, Color, Home Goods",2011-11
C577149,23323,WHITE WICKER STAR ,-1,2011-11-18 09:44:00,2.1,17034.0,United Kingdom,"Color, Home Goods",2011-11
C577151,84459A,PINK METAL CHICKEN HEART ,-24,2011-11-18 09:50:00,1.49,12781.0,Czech Republic,"Color, Home Goods",2011-11
C577151,22231,JIGSAW TREE WITH BIRDHOUSE,-15,2011-11-18 09:50:00,1.45,12781.0,Czech Republic,Home Goods,2011-11
C577153,23236,STORAGE TIN VINTAGE DOILY ,-3,2011-11-18 09:54:00,2.89,13266.0,United Kingdom,"Kitchen Appliances, Home Goods, Stationary",2011-11
C577153,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,2011-11-18 09:54:00,4.95,13266.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577153,22097,SWALLOW SQUARE TISSUE BOX,-10,2011-11-18 09:54:00,0.39,13266.0,United Kingdom,Home Goods,2011-11
C577153,22096,PINK PAISLEY SQUARE TISSUE BOX ,-6,2011-11-18 09:54:00,0.39,13266.0,United Kingdom,Color,2011-11
C577153,22094,RED RETROSPOT TISSUE BOX,-6,2011-11-18 09:54:00,0.39,13266.0,United Kingdom,"Kitchen Appliances, Color, Home Goods",2011-11
C577154,75049L,LARGE CIRCULAR MIRROR MOBILE,-35,2011-11-18 09:55:00,0.85,15502.0,United Kingdom,"Size, Home Goods",2011-11
C577159,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2011-11-18 09:58:00,7.95,15406.0,United Kingdom,"Seasonal products, Sports Equipment, Home Goods",2011-11
C577159,84665,SQUARE CHERRY BLOSSOM CABINET,-1,2011-11-18 09:58:00,5.95,15406.0,United Kingdom,Other,2011-11
C577159,22796,PHOTO FRAME 3 CLASSIC HANGING,-2,2011-11-18 09:58:00,9.95,15406.0,United Kingdom,Home Goods,2011-11
C577159,20931,BLUE POT PLANT CANDLE ,-11,2011-11-18 09:58:00,2.95,15406.0,United Kingdom,"Color, Home Goods",2011-11
C577163,22900,SET 2 TEA TOWELS I LOVE LONDON ,-12,2011-11-18 10:27:00,3.25,16678.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577196,22690,DOORMAT HOME SWEET HOME BLUE ,-1,2011-11-18 11:45:00,8.25,16924.0,United Kingdom,"Color, Home Goods",2011-11
C577196,21523,DOORMAT FANCY FONT HOME SWEET HOME,-1,2011-11-18 11:45:00,8.25,16924.0,United Kingdom,"Home Goods, Stationary",2011-11
C577196,48116,DOORMAT MULTICOLOUR STRIPE,-1,2011-11-18 11:45:00,8.25,16924.0,United Kingdom,Home Goods,2011-11
C577196,48129,DOORMAT TOPIARY,-1,2011-11-18 11:45:00,8.25,16924.0,United Kingdom,Home Goods,2011-11
C577196,23283,DOORMAT VINTAGE LEAF,-6,2011-11-18 11:45:00,8.25,16924.0,United Kingdom,"Home Goods, Stationary",2011-11
C577196,48173C,DOORMAT BLACK FLOCK ,-3,2011-11-18 11:45:00,8.25,16924.0,United Kingdom,"Color, Home Goods",2011-11
C577323,22485,SET OF 2 WOODEN MARKET CRATES,-1,2011-11-18 13:57:00,12.75,17904.0,United Kingdom,Home Goods,2011-11
C577327,23065,LARGE DECO JEWELLERY STAND,-1,2011-11-18 14:13:00,12.5,17779.0,United Kingdom,Size,2011-11
C577345,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-8,2011-11-18 15:16:00,4.95,15563.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577349,21464,DISCO BALL ROTATOR BATTERY OPERATED,-4,2011-11-18 15:32:00,4.25,16168.0,United Kingdom,Sports Equipment,2011-11
C577350,84978,HANGING HEART JAR T-LIGHT HOLDER,-3,2011-11-18 15:35:00,1.25,14315.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577350,22301,COFFEE MUG CAT + BIRD DESIGN,-3,2011-11-18 15:35:00,2.55,14315.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577350,22302,COFFEE MUG PEARS  DESIGN,-5,2011-11-18 15:35:00,2.55,14315.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577351,21671,RED SPOT CERAMIC DRAWER KNOB,-1,2011-11-18 15:37:00,1.45,17728.0,United Kingdom,"Color, Home Goods",2011-11
C577351,22367,CHILDRENS APRON SPACEBOY DESIGN,-2,2011-11-18 15:37:00,1.95,17728.0,United Kingdom,"Kitchen Appliances, Toys, Home Goods",2011-11
C577351,22776,SWEETHEART 3 TIER CAKE STAND ,-1,2011-11-18 15:37:00,9.95,17728.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577354,23470,CARD HOLDER LOVE BIRD LARGE ,-1,2011-11-18 15:50:00,6.25,14732.0,United Kingdom,"Size, Kitchen Appliances, Home Goods, Stationary",2011-11
C577360,21137,BLACK RECORD COVER FRAME,-4,2011-11-18 16:12:00,3.75,13012.0,United Kingdom,"Color, Home Goods",2011-11
C577362,23110,PARISIENNE KEY CABINET ,-2,2011-11-18 16:14:00,5.75,14073.0,United Kingdom,Accessories,2011-11
C577363,23235,STORAGE TIN VINTAGE LEAF,-3,2011-11-18 16:17:00,2.89,12697.0,Sweden,"Kitchen Appliances, Home Goods, Stationary",2011-11
C577364,23118,PARISIENNE JEWELLERY DRAWER ,-2,2011-11-18 16:18:00,7.5,14140.0,United Kingdom,Home Goods,2011-11
C577369,22271,FELTCRAFT DOLL ROSIE,-2,2011-11-18 16:20:00,2.95,14132.0,United Kingdom,"Toys, Home Goods, Stationary",2011-11
C577375,23118,PARISIENNE JEWELLERY DRAWER ,-2,2011-11-18 16:21:00,7.5,14441.0,United Kingdom,Home Goods,2011-11
C577375,23111,PARISIENNE SEWING BOX,-1,2011-11-18 16:21:00,12.5,14441.0,United Kingdom,Other,2011-11
C577381,22362,GLASS JAR PEACOCK BATH SALTS,-1,2011-11-18 16:24:00,2.95,15297.0,United Kingdom,Home Goods,2011-11
C577381,23012,GLASS APOTHECARY BOTTLE PERFUME,-1,2011-11-18 16:24:00,3.95,15297.0,United Kingdom,"Home Goods, Beauty Products",2011-11
C577383,21068,VINTAGE BILLBOARD LOVE/HATE MUG,-1,2011-11-18 16:48:00,1.25,13091.0,United Kingdom,"Kitchen Appliances, Home Goods, Stationary",2011-11
C577383,21871,SAVE THE PLANET MUG,-2,2011-11-18 16:48:00,1.65,13091.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577383,22064,PINK DOUGHNUT TRINKET POT ,-13,2011-11-18 16:48:00,1.65,13091.0,United Kingdom,Color,2011-11
C577384,21313,GLASS HEART T-LIGHT HOLDER ,-10,2011-11-18 16:50:00,0.64,14156.0,EIRE,"Kitchen Appliances, Home Goods",2011-11
C577385,23661,MILK MAIDS MUG ,-1,2011-11-18 16:53:00,1.65,14189.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577385,23660,HENRIETTA HEN MUG ,-1,2011-11-18 16:53:00,1.65,14189.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577386,23401,RUSTIC MIRROR WITH LACE HEART,-1,2011-11-18 16:54:00,6.25,18276.0,United Kingdom,Home Goods,2011-11
C577388,22699,ROSES REGENCY TEACUP AND SAUCER ,-6,2011-11-18 16:58:00,2.95,14911.0,EIRE,"Kitchen Appliances, Gifts Jewelry",2011-11
C577388,22698,PINK REGENCY TEACUP AND SAUCER,-1,2011-11-18 16:58:00,2.95,14911.0,EIRE,"Kitchen Appliances, Color",2011-11
C577388,22697,GREEN REGENCY TEACUP AND SAUCER,-5,2011-11-18 16:58:00,2.95,14911.0,EIRE,"Kitchen Appliances, Color",2011-11
C577388,22182,CAKE STAND VICTORIAN FILIGREE SMALL,-1,2011-11-18 16:58:00,4.95,14911.0,EIRE,"Kitchen Appliances, Size",2011-11
C577388,22507,MEMO BOARD RETROSPOT  DESIGN,-3,2011-11-18 16:58:00,4.95,14911.0,EIRE,"Kitchen Appliances, Home Goods",2011-11
C577388,22941,CHRISTMAS LIGHTS 10 REINDEER,-1,2011-11-18 16:58:00,8.5,14911.0,EIRE,"Seasonal products, Home Goods",2011-11
C577388,22423,REGENCY CAKESTAND 3 TIER,-1,2011-11-18 16:58:00,12.75,14911.0,EIRE,Kitchen Appliances,2011-11
C577388,23454,THREE MINI HANGING FRAMES,-2,2011-11-18 16:58:00,4.15,14911.0,EIRE,"Home Goods, Accessories",2011-11
C577388,21429,RED GINGHAM ROSE JEWELLERY BOX,-2,2011-11-18 16:58:00,1.95,14911.0,EIRE,"Color, Gifts Jewelry",2011-11
C577388,23118,PARISIENNE JEWELLERY DRAWER ,-1,2011-11-18 16:58:00,7.5,14911.0,EIRE,Home Goods,2011-11
C577389,23108,SET OF 10 LED DOLLY LIGHTS,-2,2011-11-18 16:59:00,6.25,13381.0,United Kingdom,"Toys, Home Goods",2011-11
C577390,23401,RUSTIC MIRROR WITH LACE HEART,-1,2011-11-18 17:01:00,6.25,18276.0,United Kingdom,Home Goods,2011-11
C577391,22197,POPCORN HOLDER,-13,2011-11-18 17:03:00,0.72,13078.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577391,22109,FULL ENGLISH BREAKFAST PLATE,-2,2011-11-18 17:03:00,3.39,13078.0,United Kingdom,Other,2011-11
C577392,23169,CLASSIC GLASS COOKIE JAR,-6,2011-11-18 17:05:00,4.15,16560.0,United Kingdom,Home Goods,2011-11
C577394,84946,ANTIQUE SILVER T-LIGHT GLASS,-4,2011-11-18 17:09:00,1.25,14902.0,United Kingdom,"Home Goods, Accessories",2011-11
C577394,23493,VINTAGE DOILY TRAVEL SEWING KIT,-1,2011-11-18 17:09:00,1.95,14902.0,United Kingdom,"Home Goods, Stationary",2011-11
C577394,23184,BULL DOG BOTTLE OPENER,-2,2011-11-18 17:09:00,4.95,14902.0,United Kingdom,Other,2011-11
C577394,22219,LOVEBIRD HANGING DECORATION WHITE ,-2,2011-11-18 17:09:00,0.85,14902.0,United Kingdom,"Color, Home Goods",2011-11
C577395,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-4,2011-11-18 17:10:00,1.49,12779.0,Poland,"Kitchen Appliances, Home Goods",2011-11
C577395,23423,PANTRY 3 HOOK ROLLING PIN HANGER,-2,2011-11-18 17:10:00,3.75,12779.0,Poland,"Kitchen Appliances, Home Goods",2011-11
C577395,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,2011-11-18 17:10:00,2.95,12779.0,Poland,"Kitchen Appliances, Color, Home Goods",2011-11
C577397,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-1,2011-11-18 17:12:00,9.95,12504.0,Germany,"Kitchen Appliances, Color, Home Goods",2011-11
C577397,22776,SWEETHEART 3 TIER CAKE STAND ,-1,2011-11-18 17:12:00,9.95,12504.0,Germany,"Kitchen Appliances, Home Goods",2011-11
C577397,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,2011-11-18 17:12:00,12.75,12504.0,Germany,"Kitchen Appliances, Home Goods",2011-11
C577398,84978,HANGING HEART JAR T-LIGHT HOLDER,-7,2011-11-18 17:15:00,1.25,16839.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577398,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,-1,2011-11-18 17:15:00,12.75,16839.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577399,22138,BAKING SET 9 PIECE RETROSPOT ,-1,2011-11-18 17:15:00,4.95,13895.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577486,23198,PANTRY MAGNETIC  SHOPPING LIST,-5,2011-11-20 11:59:00,1.45,15533.0,United Kingdom,Kitchen Appliances,2011-11
C577509,21846,PINK DIAMANTE PEN IN GIFT BOX,-12,2011-11-20 12:46:00,4.95,13118.0,United Kingdom,Color,2011-11
C577513,84086B,YELLOW/BLUE RETRO RADIO,-1,2011-11-20 12:59:00,2.95,18110.0,United Kingdom,Color,2011-11
C577513,22751,FELTCRAFT PRINCESS OLIVIA DOLL,-2,2011-11-20 12:59:00,3.75,18110.0,United Kingdom,"Toys, Home Goods, Stationary",2011-11
C577547,23080,RED METAL BOX TOP SECRET,-1,2011-11-20 14:48:00,8.25,17841.0,United Kingdom,"Color, Home Goods",2011-11
C577547,21927,BLUE/CREAM STRIPE CUSHION COVER ,-3,2011-11-20 14:48:00,1.25,17841.0,United Kingdom,"Kitchen Appliances, Color, Home Goods",2011-11
C577547,23395,BELLE JARDINIERE CUSHION COVER,-1,2011-11-20 14:48:00,3.75,17841.0,United Kingdom,Home Goods,2011-11
C577547,23165,LARGE CERAMIC TOP STORAGE JAR,-1,2011-11-20 14:48:00,1.65,17841.0,United Kingdom,Size,2011-11
C577547,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,-7,2011-11-20 14:48:00,0.83,17841.0,United Kingdom,"Accessories, Home Goods, Gifts Jewelry",2011-11
C577547,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,-1,2011-11-20 14:48:00,3.29,17841.0,United Kingdom,"Accessories, Home Goods, Gifts Jewelry",2011-11
C577547,22467,GUMBALL COAT RACK,-1,2011-11-20 14:48:00,2.55,17841.0,United Kingdom,Sports Equipment,2011-11
C577547,23032,DRAWER KNOB CRACKLE GLAZE IVORY,-1,2011-11-20 14:48:00,1.65,17841.0,United Kingdom,"Home Goods, Accessories",2011-11
C577547,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-11-20 14:48:00,2.95,17841.0,United Kingdom,"Kitchen Appliances, Color, Home Goods",2011-11
C577547,21925,UNION STRIPE CUSHION COVER ,-1,2011-11-20 14:48:00,1.25,17841.0,United Kingdom,"Home Goods, Accessories",2011-11
C577547,35970,ZINC FOLKART SLEIGH BELLS,-4,2011-11-20 14:48:00,1.69,17841.0,United Kingdom,Home Goods,2011-11
C577614,21499,BLUE POLKADOT WRAP,-200,2011-11-21 10:18:00,0.36,17888.0,United Kingdom,"Color, Home Goods, Accessories",2011-11
C577683,22726,ALARM CLOCK BAKELIKE GREEN,-1,2011-11-21 10:51:00,3.75,14493.0,United Kingdom,Color,2011-11
C577688,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2011-11-21 11:29:00,7.95,13890.0,United Kingdom,"Seasonal products, Sports Equipment, Home Goods",2011-11
C577692,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,-2,2011-11-21 11:47:00,3.75,14426.0,United Kingdom,Home Goods,2011-11
C577692,22798,ANTIQUE GLASS DRESSING TABLE POT,-2,2011-11-21 11:47:00,2.95,14426.0,United Kingdom,"Clothing, Home Goods",2011-11
C577692,84946,ANTIQUE SILVER T-LIGHT GLASS,-8,2011-11-21 11:47:00,1.06,14426.0,United Kingdom,"Home Goods, Accessories",2011-11
C577693,22654,DELUXE SEWING KIT ,-2,2011-11-21 11:48:00,5.95,12628.0,Germany,Stationary,2011-11
C577693,23245,SET OF 3 REGENCY CAKE TINS,-1,2011-11-21 11:48:00,4.95,12628.0,Germany,"Kitchen Appliances, Home Goods",2011-11
C577722,23064,CINDERELLA CHANDELIER ,-8,2011-11-21 12:35:00,10.0,14607.0,United Kingdom,Other,2011-11
C577731,22812,PACK 3 BOXES CHRISTMAS PANETTONE,-6,2011-11-21 13:06:00,1.95,17811.0,United Kingdom,"Seasonal products, Home Goods, Stationary",2011-11
C577737,84978,HANGING HEART JAR T-LIGHT HOLDER,-24,2011-11-21 13:25:00,1.25,15681.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577737,84949,SILVER HANGING T-LIGHT HOLDER,-24,2011-11-21 13:25:00,1.65,15681.0,United Kingdom,"Kitchen Appliances, Home Goods, Accessories",2011-11
C577737,23393,HOME SWEET HOME CUSHION COVER ,-12,2011-11-21 13:25:00,3.75,15681.0,United Kingdom,Home Goods,2011-11
C577737,23225,CHERUB HEART DECORATION SILVER ,-24,2011-11-21 13:25:00,0.83,15681.0,United Kingdom,"Home Goods, Accessories",2011-11
C577737,23221,REINDEER HEART DECORATION SILVER,-24,2011-11-21 13:25:00,0.83,15681.0,United Kingdom,"Home Goods, Accessories",2011-11
C577737,23084,RABBIT NIGHT LIGHT,-12,2011-11-21 13:25:00,2.08,15681.0,United Kingdom,Home Goods,2011-11
C577737,23042,PAPER LANTERN 7 POINT SNOW STAR,-10,2011-11-21 13:25:00,6.65,15681.0,United Kingdom,"Home Goods, Stationary",2011-11
C577737,23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,-24,2011-11-21 13:25:00,2.08,15681.0,United Kingdom,"Size, Kitchen Appliances, Home Goods",2011-11
C577737,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-18,2011-11-21 13:25:00,2.95,15681.0,United Kingdom,"Seasonal products, Home Goods, Stationary",2011-11
C577737,22863,SOAP DISH BROCANTE,-12,2011-11-21 13:25:00,2.95,15681.0,United Kingdom,Other,2011-11
C577737,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,-12,2011-11-21 13:25:00,2.89,15681.0,United Kingdom,"Seasonal products, Home Goods, Stationary",2011-11
C577737,22599,CHRISTMAS MUSICAL ZINC STAR,-24,2011-11-21 13:25:00,0.85,15681.0,United Kingdom,"Seasonal products, Home Goods",2011-11
C577737,22597,MUSICAL ZINC HEART DECORATION ,-24,2011-11-21 13:25:00,0.85,15681.0,United Kingdom,Home Goods,2011-11
C577737,20979,36 PENCILS TUBE RED RETROSPOT,-16,2011-11-21 13:25:00,1.25,15681.0,United Kingdom,"Kitchen Appliances, Color, Home Goods",2011-11
C577750,23206,LUNCH BAG APPLE DESIGN,-5,2011-11-21 14:30:00,1.65,12878.0,United Kingdom,"Home Goods, Accessories",2011-11
C577750,23204,CHARLOTTE BAG APPLES DESIGN,-6,2011-11-21 14:30:00,0.85,12878.0,United Kingdom,"Home Goods, Accessories",2011-11
C577752,23170,REGENCY TEA PLATE ROSES ,-4,2011-11-21 14:37:00,1.65,16670.0,United Kingdom,"Kitchen Appliances, Gifts Jewelry",2011-11
C577752,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2011-11-21 14:37:00,2.95,16670.0,United Kingdom,"Kitchen Appliances, Color",2011-11
C577752,22065,CHRISTMAS PUDDING TRINKET POT ,-6,2011-11-21 14:37:00,0.39,16670.0,United Kingdom,Seasonal products,2011-11
C577753,21314,SMALL GLASS HEART TRINKET POT,-24,2011-11-21 14:40:00,1.85,13756.0,United Kingdom,"Size, Home Goods",2011-11
C577775,22236,CAKE STAND 3 TIER MAGIC GARDEN,-12,2011-11-21 16:00:00,10.95,12504.0,Germany,"Kitchen Appliances, Home Goods",2011-11
C577775,22776,SWEETHEART 3 TIER CAKE STAND ,-12,2011-11-21 16:00:00,8.5,12504.0,Germany,"Kitchen Appliances, Home Goods",2011-11
C577775,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-12,2011-11-21 16:00:00,8.5,12504.0,Germany,"Kitchen Appliances, Color, Home Goods",2011-11
C577779,23057,BEADED CHANDELIER T-LIGHT HOLDER,-96,2011-11-21 16:11:00,1.0,,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577779,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,-96,2011-11-21 16:11:00,1.0,,United Kingdom,"Kitchen Appliances, Home Goods, Accessories",2011-11
C577779,23055,IVORY CHANDELIER T-LIGHT HOLDER,-96,2011-11-21 16:11:00,1.0,,United Kingdom,"Kitchen Appliances, Home Goods, Accessories",2011-11
C577781,84665,SQUARE CHERRY BLOSSOM CABINET,-3,2011-11-21 16:14:00,5.95,15406.0,United Kingdom,Other,2011-11
C577786,22469,HEART OF WICKER SMALL,-40,2011-11-21 16:27:00,1.45,13246.0,United Kingdom,"Size, Home Goods",2011-11
C577786,20719,WOODLAND CHARLOTTE BAG,-10,2011-11-21 16:27:00,0.72,13246.0,United Kingdom,Accessories,2011-11
C577799,23130,MISTLETOE HEART WREATH GREEN,-8,2011-11-21 16:55:00,4.15,13458.0,United Kingdom,"Color, Home Goods",2011-11
C577815,22505,MEMO BOARD COTTAGE DESIGN,-1,2011-11-22 09:16:00,4.95,17071.0,United Kingdom,"Home Goods, Stationary",2011-11
C577817,22947,WOODEN ADVENT CALENDAR RED,-1,2011-11-22 09:17:00,7.95,13081.0,United Kingdom,"Color, Home Goods",2011-11
C577817,22990,COTTON APRON PANTRY DESIGN,-1,2011-11-22 09:17:00,4.95,13081.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577819,79190A,RETRO PLASTIC 70'S TRAY,-3,2011-11-22 09:23:00,0.42,17313.0,United Kingdom,Kitchen Appliances,2011-11
C577819,23320,GIANT 50'S CHRISTMAS CRACKER,-1,2011-11-22 09:23:00,2.89,17313.0,United Kingdom,Seasonal products,2011-11
C577819,23319,BOX OF 6 MINI 50'S CRACKERS,-8,2011-11-22 09:23:00,2.49,17313.0,United Kingdom,Accessories,2011-11
C577819,23318,BOX OF 6 MINI VINTAGE CRACKERS,-8,2011-11-22 09:23:00,2.08,17313.0,United Kingdom,"Accessories, Home Goods, Stationary",2011-11
C577821,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,-1,2011-11-22 09:29:00,4.25,13777.0,United Kingdom,"Home Goods, Gifts Jewelry",2011-11
C577821,20679,EDWARDIAN PARASOL RED,-1,2011-11-22 09:29:00,5.95,13777.0,United Kingdom,Color,2011-11
C577828,23318,BOX OF 6 MINI VINTAGE CRACKERS,-11,2011-11-22 09:53:00,2.08,14911.0,EIRE,"Accessories, Home Goods, Stationary",2011-11
C577832,84988,SET OF 72 PINK HEART PAPER DOILIES,-12,2011-11-22 10:18:00,1.45,18274.0,United Kingdom,"Color, Home Goods, Stationary",2011-11
C577832,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,-4,2011-11-22 10:18:00,3.75,18274.0,United Kingdom,"Home Goods, Gifts Jewelry",2011-11
C577832,23245,SET OF 3 REGENCY CAKE TINS,-4,2011-11-22 10:18:00,4.95,18274.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577832,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-4,2011-11-22 10:18:00,4.95,18274.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577832,22989,SET 2 PANTRY DESIGN TEA TOWELS,-6,2011-11-22 10:18:00,3.25,18274.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577832,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,-12,2011-11-22 10:18:00,0.85,18274.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577832,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,2011-11-22 10:18:00,4.95,18274.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-11
C577832,22423,REGENCY CAKESTAND 3 TIER,-1,2011-11-22 10:18:00,12.75,18274.0,United Kingdom,Kitchen Appliances,2011-11
C577832,21974,SET OF 36 PAISLEY FLOWER DOILIES,-12,2011-11-22 10:18:00,1.45,18274.0,United Kingdom,"Home Goods, Accessories",2011-11
C577832,21231,SWEETHEART CERAMIC TRINKET BOX,-12,2011-11-22 10:18:00,1.25,18274.0,United Kingdom,Home Goods,2011-11
C577832,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,-18,2011-11-22 10:18:00,0.79,18274.0,United Kingdom,"Kitchen Appliances, Gifts Jewelry",2011-11
