InvoiceNo;StockCode;Description;Quantity_returned;InvoiceDate;UnitPrice;CustomerID;Country;Category;Return Rate;Quantity_sold
C578276;22665;RECIPE BOX BLUE SKETCHBOOK DESIGN;-1;11/23/2011 13:48;2.55;17511.0;United Kingdom;Color, Home Goods, Stationary;-0.06657789613848203;1502
C578276;23493;VINTAGE DOILY TRAVEL SEWING KIT;-1;11/23/2011 13:48;1.65;17511.0;United Kingdom;Home Goods, Stationary;-0.025227043390514632;3964
C578276;21535;RED RETROSPOT SMALL MILK JUG;-2;11/23/2011 13:48;2.1;17511.0;United Kingdom;Size, Kitchen Appliances, Color, Home Goods;-0.08113590263691683;2465
C578276;21240;BLUE POLKADOT CUP;-2;11/23/2011 13:48;0.72;17511.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.05654509471303364;3537
C578276;21430;SET/3 RED GINGHAM ROSE STORAGE BOX;-1;11/23/2011 13:48;3.39;17511.0;United Kingdom;Color, Home Goods, Gifts Jewelry;-0.03334444814938312;2999
C578276;22197;POPCORN HOLDER;-1;11/23/2011 13:48;0.85;17511.0;United Kingdom;Kitchen Appliances, Home Goods;-0.0027522430781086586;36334
C578280;21927;BLUE/CREAM STRIPE CUSHION COVER ;-4;11/23/2011 13:53;1.25;17841.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.684931506849315;584
C578280;22339;CHRISTMAS TREE PAINTED ZINC ;-7;11/23/2011 13:53;0.19;17841.0;United Kingdom;Seasonal products;-0.28723840787853916;2437
C578280;22338;STAR DECORATION PAINTED ZINC ;-3;11/23/2011 13:53;0.19;17841.0;United Kingdom;Home Goods;-0.06435006435006435;4662
C578280;84375;SET OF 20 KIDS COOKIE CUTTERS;-1;11/23/2011 13:53;2.1;17841.0;United Kingdom;Home Goods;-0.023207240659085637;4309
C578280;20752;BLUE POLKADOT WASHING UP GLOVES;-1;11/23/2011 13:53;2.1;17841.0;United Kingdom;Color, Home Goods, Sports Equipment, laundry appliance;-0.24271844660194172;412
C578282;22429;ENAMEL MEASURING JUG CREAM;-1;11/23/2011 13:54;4.25;17841.0;United Kingdom;Kitchen Appliances, Accessories;-0.08071025020177562;1239
C578342;23312;VINTAGE CHRISTMAS GIFT SACK;-1;11/24/2011 09:15;4.15;15993.0;United Kingdom;Seasonal products, Home Goods, Stationary;-0.07027406886858749;1423
C578355;22178;VICTORIAN GLASS HANGING T-LIGHT;-3;11/24/2011 10:13;1.95;14397.0;United Kingdom;Home Goods;-0.012576507084765659;23854
C578355;84946;ANTIQUE SILVER T-LIGHT GLASS;-2;11/24/2011 10:13;1.25;14397.0;United Kingdom;Home Goods, Accessories;-0.013915947676036738;14372
C578355;22596;CHRISTMAS STAR WISH LIST CHALKBOARD;-4;11/24/2011 10:13;1.25;14397.0;United Kingdom;Seasonal products, Home Goods, Stationary;-0.11504170261719873;3477
C578355;20956;PORCELAIN T-LIGHT HOLDERS ASSORTED;-3;11/24/2011 10:13;1.25;14397.0;United Kingdom;Kitchen Appliances, Home Goods, Gifts Jewelry;-0.3663003663003663;819
C578363;82494L;WOODEN FRAME ANTIQUE WHITE ;-48;11/24/2011 10:40;2.55;15482.0;United Kingdom;Color, Home Goods;-0.7207207207207207;6660
C578363;22804;PINK HANGING HEART T-LIGHT HOLDER;-160;11/24/2011 10:40;2.55;15482.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-22.3463687150838;716
C578363;22423;REGENCY CAKESTAND 3 TIER;-12;11/24/2011 10:40;12.75;15482.0;United Kingdom;Kitchen Appliances;-0.09207396608608916;13033
C578363;22197;POPCORN HOLDER;-200;11/24/2011 10:40;0.72;15482.0;United Kingdom;Kitchen Appliances, Home Goods;-0.5504486156217318;36334
C578363;22071;SMALL WHITE RETROSPOT MUG IN BOX ;-36;11/24/2011 10:40;1.0;15482.0;United Kingdom;Size, Kitchen Appliances, Color, Home Goods;-8.108108108108109;444
C578363;22070;SMALL RED RETROSPOT MUG IN BOX ;-36;11/24/2011 10:40;3.39;15482.0;United Kingdom;Size, Kitchen Appliances, Color, Home Goods;-5.51301684532925;653
C578363;21843;RED RETROSPOT CAKE STAND;-72;11/24/2011 10:40;9.95;15482.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-4.257835600236547;1691
C578363;21135;VICTORIAN  METAL POSTCARD SPRING;-288;11/24/2011 10:40;0.4;15482.0;United Kingdom;Accessories, Home Goods, Stationary;-11.188811188811188;2574
C578367;23048;SET OF 10 LANTERNS FAIRY LIGHT STAR;-4;11/24/2011 11:00;4.15;14640.0;United Kingdom;Home Goods;-0.7299270072992701;548
C578367;23221;REINDEER HEART DECORATION SILVER;-12;11/24/2011 11:00;0.83;14640.0;United Kingdom;Home Goods, Accessories;-0.8113590263691683;1479
C578367;23433;HANGING QUILTED PATCHWORK APPLES;-24;11/24/2011 11:00;0.83;14640.0;United Kingdom;Home Goods;-1.981833195706028;1211
C578367;22759;SET OF 3 NOTEBOOKS IN PARCEL;-12;11/24/2011 11:00;1.65;14640.0;United Kingdom;Home Goods, Stationary;-0.22136137244050913;5421
C578368;22866;HAND WARMER SCOTTY DOG DESIGN;-96;11/24/2011 11:05;1.85;16191.0;United Kingdom;Home Goods;-1.4721668455758319;6521
C578371;22414;DOORMAT NEIGHBOURHOOD WITCH ;-1;11/24/2011 11:16;8.25;14410.0;United Kingdom;Home Goods;-0.35714285714285715;280
C578371;48138;DOORMAT UNION FLAG;-1;11/24/2011 11:16;8.25;14410.0;United Kingdom;Home Goods, Accessories;-0.02666666666666667;3750
C578371;22366;DOORMAT AIRMAIL ;-1;11/24/2011 11:16;8.25;14410.0;United Kingdom;Home Goods;-0.12886597938144329;776
C578371;48173C;DOORMAT BLACK FLOCK ;-1;11/24/2011 11:16;8.25;14410.0;United Kingdom;Color, Home Goods;-0.05518763796909492;1812
C578371;22526;WHEELBARROW FOR CHILDREN ;-1;11/24/2011 11:16;12.75;14410.0;United Kingdom;Other;-0.8264462809917356;121
C578371;22551;PLASTERS IN TIN SPACEBOY;-1;11/24/2011 11:16;1.65;14410.0;United Kingdom;Kitchen Appliances, Toys, Home Goods;-0.012417732522041475;8053
C578371;22964;3 PIECE SPACEBOY COOKIE CUTTER SET;-1;11/24/2011 11:16;2.1;14410.0;United Kingdom;Toys, Home Goods;-0.03825554705432287;2614
C578371;21125;SET 6 FOOTBALL CELEBRATION CANDLES;-1;11/24/2011 11:16;1.25;14410.0;United Kingdom;Sports Equipment, Home Goods;-0.1519756838905775;658
C578371;22652;TRAVEL SEWING KIT;-1;11/24/2011 11:16;1.65;14410.0;United Kingdom;Other;-0.01967729240456513;5082
C578371;22555;PLASTERS IN TIN STRONGMAN;-3;11/24/2011 11:16;1.65;14410.0;United Kingdom;Kitchen Appliances, Home Goods;-0.049983338887037654;6002
C578371;22554;PLASTERS IN TIN WOODLAND ANIMALS;-2;11/24/2011 11:16;1.65;14410.0;United Kingdom;Kitchen Appliances, Home Goods;-0.025693730729701953;7784
C578371;22434;BALLOON PUMP WITH 10 BALLOONS;-2;11/24/2011 11:16;1.95;14410.0;United Kingdom;Sports Equipment;-0.2564102564102564;780
C578371;22974;CHILDRENS DOLLY GIRL MUG;-1;11/24/2011 11:16;1.65;14410.0;United Kingdom;Kitchen Appliances, Toys, Home Goods;-0.0630119722747322;1587
C578371;22972;CHILDREN'S SPACEBOY MUG;-1;11/24/2011 11:16;1.65;14410.0;United Kingdom;Kitchen Appliances, Toys, Home Goods;-0.05747126436781609;1740
C578371;21714;CITRONELLA CANDLE GARDEN POT;-5;11/24/2011 11:16;1.25;14410.0;United Kingdom;Home Goods;-0.3054367745876604;1637
C578371;22949;SET OF 36 DOLLY GIRL PAPER DOILIES;-2;11/24/2011 11:16;1.45;14410.0;United Kingdom;Toys, Home Goods, Stationary;-4.651162790697675;43
C578371;84987;SET OF 36 TEATIME PAPER DOILIES;-1;11/24/2011 11:16;1.45;14410.0;United Kingdom;Kitchen Appliances, Home Goods, Stationary;-0.03291639236339697;3038
C578371;21973;SET OF 36 MUSHROOM PAPER DOILIES;-1;11/24/2011 11:16;1.45;14410.0;United Kingdom;Home Goods, Stationary;-0.6329113924050633;158
C578371;21972;SET OF 36 DINOSAUR PAPER DOILIES;-1;11/24/2011 11:16;1.45;14410.0;United Kingdom;Home Goods, Stationary;-0.3003003003003003;333
C578371;20679;EDWARDIAN PARASOL RED;-2;11/24/2011 11:16;5.95;14410.0;United Kingdom;Color;-0.11757789535567313;1701
C578371;15056P;EDWARDIAN PARASOL PINK;-2;11/24/2011 11:16;5.95;14410.0;United Kingdom;Color;-0.24968789013732834;801
C578371;21622;VINTAGE UNION JACK CUSHION COVER;-4;11/24/2011 11:16;4.95;14410.0;United Kingdom;Accessories, Home Goods, Stationary;-1.0869565217391304;368
C578371;21624;VINTAGE UNION JACK DOORSTOP;-2;11/24/2011 11:16;5.95;14410.0;United Kingdom;Accessories, Home Goods, Stationary;-0.9433962264150944;212
C578377;22922;FRIDGE MAGNETS US DINER ASSORTED;-120;11/24/2011 11:44;0.72;14277.0;France;Gifts Jewelry;-8.869179600886918;1353
C578377;22923;FRIDGE MAGNETS LES ENFANTS ASSORTED;-120;11/24/2011 11:44;0.72;14277.0;France;Gifts Jewelry;-9.983361064891847;1202
C578377;22924;FRIDGE MAGNETS LA VIE EN ROSE;-120;11/24/2011 11:44;0.72;14277.0;France;Gifts Jewelry;-11.857707509881422;1012
C578432;21559;STRAWBERRY LUNCH BOX WITH CUTLERY;-1;11/24/2011 12:20;2.55;12395.0;Belgium;Other;-0.025471217524197655;3926
C578669;23582;VINTAGE DOILY JUMBO BAG RED ;-1;11/24/2011 17:14;2.08;17323.0;United Kingdom;Color, Accessories, Home Goods, Stationary;-0.021303792074989347;4694
C578669;22384;LUNCH BAG PINK POLKADOT;-3;11/24/2011 17:14;1.65;17323.0;United Kingdom;Color, Home Goods, Accessories;-0.028949146000192993;10363
C578673;22946;WOODEN ADVENT CALENDAR CREAM;-1;11/24/2011 18:05;16.95;16016.0;United Kingdom;Kitchen Appliances, Home Goods;-0.2288329519450801;437
C578803;22191;IVORY DINER WALL CLOCK;-1;11/25/2011 12:55;8.5;16764.0;United Kingdom;Home Goods, Accessories;-0.09025270758122744;1108
C578803;23494;VINTAGE DOILY DELUXE SEWING KIT ;-1;11/25/2011 12:55;5.95;16764.0;United Kingdom;Home Goods, Stationary;-0.1336898395721925;748
C578832;22378;WALL TIDY RETROSPOT ;-1;11/25/2011 15:18;2.1;13069.0;United Kingdom;Kitchen Appliances, Home Goods;-0.043725404459991256;2287
C578832;22867;HAND WARMER BIRD DESIGN;-1;11/25/2011 15:18;2.1;13069.0;United Kingdom;Home Goods;-0.015654351909830933;6388
C578832;22866;HAND WARMER SCOTTY DOG DESIGN;-1;11/25/2011 15:18;2.1;13069.0;United Kingdom;Home Goods;-0.015335071308081582;6521
C578832;22834;HAND WARMER BABUSHKA DESIGN;-32;11/25/2011 15:18;2.1;13069.0;United Kingdom;Home Goods;-0.671281728550451;4767
C578832;22632;HAND WARMER RED RETROSPOT;-1;11/25/2011 15:18;2.1;13069.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.023121387283236993;4325
C578832;22379;RECYCLING BAG RETROSPOT ;-15;11/25/2011 15:18;2.1;13069.0;United Kingdom;Kitchen Appliances, Home Goods, Accessories;-0.21910604732690622;6846
C578832;22380;TOY TIDY SPACEBOY  ;-17;11/25/2011 15:18;2.1;13069.0;United Kingdom;Toys;-1.328125;1280
C578832;22381;TOY TIDY PINK POLKADOT;-8;11/25/2011 15:18;2.1;13069.0;United Kingdom;Color, Home Goods;-0.23432923257176333;3414
C578832;23285;PINK VINTAGE SPOT BEAKER;-2;11/25/2011 15:18;0.85;13069.0;United Kingdom;Color, Home Goods, Stationary;-0.04162330905306972;4805
C578832;23288;GREEN VINTAGE SPOT BEAKER;-8;11/25/2011 15:18;0.85;13069.0;United Kingdom;Color, Home Goods, Stationary;-0.17364879531148253;4607
C578832;23286;BLUE VINTAGE SPOT BEAKER;-8;11/25/2011 15:18;0.85;13069.0;United Kingdom;Color, Home Goods, Stationary;-0.16003200640128026;4999
C578832;22736;RIBBON REEL MAKING SNOWMEN ;-3;11/25/2011 15:18;1.65;13069.0;United Kingdom;Other;-0.24590163934426232;1220
C578832;21673;WHITE SPOT BLUE CERAMIC DRAWER KNOB;-9;11/25/2011 15:18;1.45;13069.0;United Kingdom;Color, Home Goods;-0.20964360587002098;4293
C578832;23298;SPOTTY BUNTING;-2;11/25/2011 15:18;4.95;13069.0;United Kingdom;Kitchen Appliances, Home Goods;-0.02384358607534573;8388
C578832;22614;PACK OF 12 SPACEBOY TISSUES;-2;11/25/2011 15:18;0.39;13069.0;United Kingdom;Toys, Home Goods, Stationary;-0.06673340006673341;2997
C578832;21981;PACK OF 12 WOODLAND TISSUES ;-7;11/25/2011 15:18;0.39;13069.0;United Kingdom;Home Goods, Stationary;-0.1278538812785388;5475
C578832;22469;HEART OF WICKER SMALL;-20;11/25/2011 15:18;1.65;13069.0;United Kingdom;Size, Home Goods;-0.1121327651939897;17836
C578832;23321;SMALL WHITE HEART OF WICKER;-12;11/25/2011 15:18;1.65;13069.0;United Kingdom;Size, Color, Home Goods;-0.2554278416347382;4698
C578832;21972;SET OF 36 DINOSAUR PAPER DOILIES;-1;11/25/2011 15:18;1.45;13069.0;United Kingdom;Home Goods, Stationary;-0.3003003003003003;333
C578832;22416;SET OF 36 SPACEBOY PAPER DOILIES;-6;11/25/2011 15:18;1.45;13069.0;United Kingdom;Toys, Home Goods, Stationary;-13.333333333333334;45
C578832;84987;SET OF 36 TEATIME PAPER DOILIES;-2;11/25/2011 15:18;1.45;13069.0;United Kingdom;Kitchen Appliances, Home Goods, Stationary;-0.06583278472679394;3038
C578832;47566;PARTY BUNTING;-6;11/25/2011 15:18;4.95;13069.0;United Kingdom;Kitchen Appliances, Home Goods;-0.033292642326045944;18022
C578832;22694;WICKER STAR ;-1;11/25/2011 15:18;2.1;13069.0;United Kingdom;Home Goods;-0.055741360089186176;1794
C578932;23393;HOME SWEET HOME CUSHION COVER ;-1;11/27/2011 12:44;3.75;15351.0;United Kingdom;Home Goods;-0.1272264631043257;786
C578932;22776;SWEETHEART 3 TIER CAKE STAND ;-3;11/27/2011 12:44;9.95;15351.0;United Kingdom;Kitchen Appliances, Home Goods;-1.153846153846154;260
C578991;22997;TRAVEL CARD WALLET UNION JACK;-1;11/27/2011 15:31;0.42;15555.0;United Kingdom;Accessories, Home Goods, Stationary;-0.03972983710766786;2517
C578991;22999;TRAVEL CARD WALLET VINTAGE LEAF;-1;11/27/2011 15:31;0.42;15555.0;United Kingdom;Home Goods, Stationary;-0.0708215297450425;1412
C578991;22996;TRAVEL CARD WALLET VINTAGE TICKET;-1;11/27/2011 15:31;0.42;15555.0;United Kingdom;Home Goods, Stationary;-0.020889910173386254;4787
C578991;22563;HAPPY STENCIL CRAFT;-1;11/27/2011 15:31;1.25;15555.0;United Kingdom;Stationary;-0.0353356890459364;2830
C578991;85204;HANGING WOOD AND FELT FLOWER;-1;11/27/2011 15:31;0.12;15555.0;United Kingdom;Accessories, Home Goods, Stationary;-0.04868549172346641;2054
C578991;35961;FOLKART ZINC HEART CHRISTMAS DEC;-1;11/27/2011 15:31;0.85;15555.0;United Kingdom;Seasonal products, Home Goods;-0.033355570380253496;2998
C578991;20728;LUNCH BAG CARS BLUE;-1;11/27/2011 15:31;1.65;15555.0;United Kingdom;Color, Accessories;-0.008618460742911317;11603
C578991;20981;12 PENCILS TALL TUBE WOODLAND;-1;11/27/2011 15:31;0.85;15555.0;United Kingdom;Other;-0.0510986203372509;1957
C579090;84598;BOYS ALPHABET IRON ON PATCHES;-288;11/28/2011 10:48;0.21;12427.0;Germany;Other;-17.071724955542383;1687
C579092;16054;POPART RECT PENCIL SHARPENER ASST;-108;11/28/2011 10:50;0.12;16900.0;United Kingdom;Home Goods;-10.207939508506616;1058
C579127;22326;ROUND SNACK BOXES SET OF4 WOODLAND ;-1;11/28/2011 12:22;2.95;12674.0;France;Home Goods;-0.011738466956215518;8519
C579140;22371;AIRLINE BAG VINTAGE TOKYO 78;-1;11/28/2011 13:05;4.25;16393.0;United Kingdom;Accessories, Home Goods, Stationary;-0.09208103130755065;1086
C579140;21928;JUMBO BAG SCANDINAVIAN BLUE PAISLEY;-2;11/28/2011 13:05;2.08;16393.0;United Kingdom;Color, Accessories;-0.024542888697999754;8149
C579140;22993;SET OF 4 PANTRY JELLY MOULDS;-1;11/28/2011 13:05;1.25;16393.0;United Kingdom;Kitchen Appliances, Home Goods;-0.007933989209774674;12604
C579140;23289;DOLLY GIRL CHILDRENS BOWL;-1;11/28/2011 13:05;1.25;16393.0;United Kingdom;Kitchen Appliances, Toys;-0.062111801242236024;1610
C579140;23238;SET OF 4 KNICK KNACK TINS LONDON ;-2;11/28/2011 13:05;4.15;16393.0;United Kingdom;Kitchen Appliances, Home Goods;-0.10834236186348861;1846
C579169;22726;ALARM CLOCK BAKELIKE GREEN;-1;11/28/2011 14:26;3.75;17924.0;United Kingdom;Color;-0.015654351909830933;6388
C579172;22427;ENAMEL FLOWER JUG CREAM;-12;11/28/2011 14:31;5.45;17811.0;United Kingdom;Kitchen Appliances, Home Goods, Accessories;-0.5794302269435055;2071
C579178;22941;CHRISTMAS LIGHTS 10 REINDEER;-2;11/28/2011 14:55;8.5;12362.0;Belgium;Seasonal products, Home Goods;-0.12338062924120913;1621
C579178;22942;CHRISTMAS LIGHTS 10 SANTAS ;-2;11/28/2011 14:55;8.5;12362.0;Belgium;Seasonal products, Home Goods;-0.37523452157598497;533
C579178;22943;CHRISTMAS LIGHTS 10 VINTAGE BAUBLES;-3;11/28/2011 14:55;4.95;12362.0;Belgium;Seasonal products, Home Goods, Stationary;-0.22607385079125847;1327
C579186;23397;FOOT STOOL HOME SWEET HOME ;-2;11/28/2011 15:30;9.95;13238.0;United Kingdom;Home Goods;-0.4140786749482402;483
C579192;23320;GIANT 50'S CHRISTMAS CRACKER;-12;11/28/2011 15:43;2.89;12657.0;France;Seasonal products;-0.4519774011299435;2655
C579192;23318;BOX OF 6 MINI VINTAGE CRACKERS;-20;11/28/2011 15:43;2.49;12657.0;France;Accessories, Home Goods, Stationary;-0.5489980785067252;3643
C579192;22959;WRAP CHRISTMAS VILLAGE;-250;11/28/2011 15:43;0.42;12657.0;France;Seasonal products, Home Goods, Accessories;-5.4336013910019565;4601
C579192;22900;SET 2 TEA TOWELS I LOVE LONDON ;-6;11/28/2011 15:43;3.25;12657.0;France;Kitchen Appliances, Home Goods;-0.31217481789802287;1922
C579192;22818;CARD CHRISTMAS VILLAGE;-72;11/28/2011 15:43;0.42;12657.0;France;Seasonal products, Stationary;-2.0219039595619206;3561
C579192;22809;SET OF 6 T-LIGHTS SANTA;-12;11/28/2011 15:43;2.95;12657.0;France;Home Goods;-0.9803921568627451;1224
C579192;22423;REGENCY CAKESTAND 3 TIER;-10;11/28/2011 15:43;12.75;12657.0;France;Kitchen Appliances;-0.07672830507174097;13033
C579192;22357;KINGS CHOICE BISCUIT TIN;-4;11/28/2011 15:43;4.25;12657.0;France;Kitchen Appliances, Home Goods;-0.8620689655172413;464
C579266;71477;COLOURED GLASS STAR T-LIGHT HOLDER;-24;11/29/2011 09:25;3.29;15621.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-2.502606882168926;959
C579277;22470;HEART OF WICKER LARGE;-10;11/29/2011 10:16;3.2;17450.0;United Kingdom;Size, Home Goods;-0.1016880211511084;9834
C579347;23225;CHERUB HEART DECORATION SILVER ;-36;11/29/2011 11:47;0.83;17658.0;United Kingdom;Home Goods, Accessories;-2.8301886792452833;1272
C579347;22163;HEART STRING MEMO HOLDER HANGING;-24;11/29/2011 11:47;0.79;17658.0;United Kingdom;Kitchen Appliances, Home Goods, Accessories;-2.823529411764706;850
C579347;22584;PACK OF 6 PANETTONE GIFT BOXES;-14;11/29/2011 11:47;2.55;17658.0;United Kingdom;Home Goods, Stationary;-6.392694063926941;219
C579347;22585;PACK OF 6 BIRDY GIFT TAGS;-20;11/29/2011 11:47;1.25;17658.0;United Kingdom;Home Goods, Stationary;-0.3232062055591467;6188
C579415;23169;CLASSIC GLASS COOKIE JAR;-4;11/29/2011 12:52;3.75;15311.0;United Kingdom;Home Goods;-0.2958579881656805;1352
C579431;23263;SET OF 3 WOODEN HEART DECORATIONS;-12;11/29/2011 13:09;1.25;17584.0;United Kingdom;Home Goods;-0.31201248049922;3846
C579438;21533;RETROSPOT LARGE MILK JUG;-12;11/29/2011 13:26;4.25;14235.0;United Kingdom;Size, Kitchen Appliances, Home Goods;-0.9029345372460496;1329
C579496;22666;RECIPE BOX PANTRY YELLOW DESIGN;-2;11/29/2011 15:38;2.95;18161.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.024551927326295114;8146
C579502;22946;WOODEN ADVENT CALENDAR CREAM;-1;11/29/2011 16:19;16.95;16759.0;United Kingdom;Kitchen Appliances, Home Goods;-0.2288329519450801;437
C579519;23139;SINGLE WIRE HOOK PINK HEART;-12;11/29/2011 18:11;1.45;12748.0;United Kingdom;Color, Home Goods;-2.977667493796526;403
C579521;22307;GOLD MUG BONE CHINA TREE OF LIFE;-6;11/29/2011 18:19;1.06;12748.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.8207934336525308;731
C579521;21843;RED RETROSPOT CAKE STAND;-1;11/29/2011 18:19;10.95;12748.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.05913660555884093;1691
C579521;22840;ROUND CAKE TIN VINTAGE RED;-1;11/29/2011 18:19;7.95;12748.0;United Kingdom;Kitchen Appliances, Color, Home Goods, Stationary;-0.11160714285714285;896
C579532;22890;NOVELTY BISCUITS CAKE STAND 3 TIER;-4;11/30/2011 09:21;9.95;12494.0;France;Kitchen Appliances;-1.1049723756906076;362
C579547;23245;SET OF 3 REGENCY CAKE TINS;-1;11/30/2011 10:42;4.95;16764.0;United Kingdom;Kitchen Appliances, Home Goods;-0.015956598053295037;6267
C579554;21428;SET3 BOOK BOX GREEN GINGHAM FLOWER ;-1;11/30/2011 11:05;4.25;13924.0;United Kingdom;Color, Accessories, Home Goods, Stationary;-0.08525149190110827;1173
C579554;22588;CARD HOLDER GINGHAM HEART;-2;11/30/2011 11:05;2.89;13924.0;United Kingdom;Kitchen Appliances, Home Goods, Stationary;-0.40650406504065045;492
C579562;23084;RABBIT NIGHT LIGHT;-1;11/30/2011 11:39;2.08;12553.0;France;Home Goods;-0.003259452411994785;30680
C579562;21731;RED TOADSTOOL LED NIGHT LIGHT;-1;11/30/2011 11:39;1.65;12553.0;France;Color, Home Goods;-0.007234319612240469;13823
C579710;22591;CARDHOLDER GINGHAM CHRISTMAS TREE;-4;11/30/2011 14:16;3.25;15467.0;United Kingdom;Kitchen Appliances, Seasonal products, Home Goods, Stationary;-1.1299435028248588;354
C579739;22567;20 DOLLY PEGS RETROSPOT;-1;11/30/2011 14:28;1.45;16956.0;United Kingdom;Kitchen Appliances, Toys, Home Goods;-0.04091653027823241;2444
C579739;22762;CUPBOARD 3 DRAWER MA CAMPAGNE;-1;11/30/2011 14:28;14.95;16956.0;United Kingdom;Kitchen Appliances, Home Goods;-0.6535947712418301;153
C579746;35004B;SET OF 3 BLACK FLYING DUCKS;-3;11/30/2011 14:40;4.65;13078.0;United Kingdom;Color, Home Goods;-0.5484460694698354;547
C579748;23229;VINTAGE DONKEY TAIL GAME ;-1;11/30/2011 14:41;3.75;14875.0;United Kingdom;Accessories, Toys, Home Goods, Stationary;-0.05543237250554324;1804
C579752;72802C;VANILLA SCENT CANDLE JEWELLED BOX;-1;11/30/2011 14:46;3.81;13777.0;United Kingdom;Home Goods;-0.11210762331838565;892
C579752;85123A;WHITE HANGING HEART T-LIGHT HOLDER;-1;11/30/2011 14:46;2.55;13777.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.0028314975790695697;35317
C579753;22434;BALLOON PUMP WITH 10 BALLOONS;-16;11/30/2011 14:48;1.95;15484.0;United Kingdom;Sports Equipment;-2.051282051282051;780
C579756;71477;COLOURED GLASS STAR T-LIGHT HOLDER;-1;11/30/2011 14:54;3.95;14733.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.10427528675703858;959
C579756;22169;FAMILY ALBUM WHITE PICTURE FRAME;-1;11/30/2011 14:54;8.5;14733.0;United Kingdom;Color;-0.08576329331046312;1166
C579757;47469;ASSORTED SHAPES PHOTO CLIP SILVER ;-24;11/30/2011 14:56;0.65;;United Kingdom;Accessories, Gifts Jewelry;-5.3452115812917596;449
C579758;22423;REGENCY CAKESTAND 3 TIER;-1;11/30/2011 14:58;10.95;14644.0;United Kingdom;Kitchen Appliances;-0.007672830507174097;13033
C579760;22620;4 TRADITIONAL SPINNING TOPS;-2;11/30/2011 15:05;1.45;17096.0;United Kingdom;Other;-0.04094165813715455;4885
C579764;20914;SET/5 RED RETROSPOT LID GLASS BOWLS;-1;11/30/2011 15:07;2.95;14936.0;Channel Islands;Kitchen Appliances, Color, Home Goods;-0.016730801405387317;5977
C579764;23486;ANTIQUE HEART SHELF UNIT;-1;11/30/2011 15:07;16.65;14936.0;Channel Islands;Home Goods;-0.38167938931297707;262
C579766;23486;ANTIQUE HEART SHELF UNIT;-1;11/30/2011 15:08;16.65;15793.0;United Kingdom;Home Goods;-0.38167938931297707;262
